hash,time,message,buggy
9e45641,2016-08-25T10:05:37,Update DiffPhysics::time_evolving to store time order,0.0
4fb2e2f,2016-08-25T10:31:49,Add DiffSystem::time_evolving() overrides,0.0
f711b27,2016-08-25T10:47:16,Add UnsteadySolver hooks for specifying var order,0.0
78113a0,2016-08-25T10:56:20,Indicate time order to UnsteadySolver,0.0
e9bfca0,2016-08-25T13:02:25,Make space for DiffContext second order var accels,0.0
bf0ddd7,2016-08-25T15:21:08,Add FirstOrderUnsteadySolver::init() override,0.0
12040cb,2016-08-25T15:22:00,Add new FirstOrderUnsteadySolver source and bootstrap,0.0
654db99,2016-09-18T23:43:12,Rework CheckpointIO a bit to make it more conducive toward working as a splitting format,0.0
d7ee4e8,2016-09-19T00:18:29,Add the ability to set the processor_id and n_procs for CheckpointIO,0.0
6d87d35,2016-09-19T17:10:10,Fixup CheckpointIO again to make it work properly for serial,1.0
35ce521,2016-09-20T15:19:28,More fixes for CheckpointIO parallel writing.,1.0
0e4af23,2016-09-23T13:29:23,Some optimization of Parallel CheckpointIO writing,0.0
84f7a96,2016-09-27T12:19:38,Add splitter app for splitting mesh files into parallel CheckpointIO partitions,0.0
7.35e+57,2016-09-27T12:19:49,Makefile updates for splitter app,0.0
ca61348,2016-09-27T20:34:49,PointNeighborCoupling class,0.0
349419b,2016-09-27T20:35:16,Build PointNeighborCoupling code,0.0
7d6695b,2016-09-27T20:40:16,Re-bootstrap,0.0
d00137d,2016-10-24T11:11:59,Some small updates to read_ref_elem().,0.0
de0f71f,2016-10-24T11:28:22,fix operator= for vecs with nonlocal state,1.0
ce1d9dd,2016-10-24T14:54:21,Merge pull request #1132 from rwcarlsen/fix-op-eq,0.0
6c2c460,2016-10-24T15:36:35,Use UniquePtr to manage helper class lifetimes in ExodusII_IO and Nemesis_IO.,0.0
9a3930e,2016-10-24T15:44:30,Merge pull request #1133 from jwpeterson/reference_elem,0.0
47663c2,2016-10-24T16:37:00,Treat empty _dof_coupling as full _dof_coupling,0.0
9768197.0,2016-10-24T17:33:22,Optionally skip find_neighbors in MeshBase::read,0.0
e867f9c,2016-10-24T17:56:25,Added 'target' spectrum positions,0.0
4575b72,2016-10-24T23:03:20,Merge pull request #1136 from dknez/skip_find_neighbors_in_read,0.0
57a795b,2016-10-25T08:16:11,Merge pull request #1135 from jwpeterson/unique_helper,0.0
66af865,2016-10-25T09:53:41,Update citations.,0.0
b64cb69,2016-10-25T10:16:00,Merge branch 'set_initial_space',0.0
4da7227,2016-10-25T10:45:55,Add PointNeighborCoupling unit test,0.0
68fc793,2016-10-25T10:47:14,Build and run PointNeighborCoupling test,0.0
9df0a07,2016-10-25T10:58:18,Re-bootstrap,0.0
53834a1,2016-10-25T11:04:13,Add option to set initial guess for the SLEPc eigensolver.,0.0
2d2f1ec,2016-10-25T21:42:17,Leave _default_evaluating->_dof_coupling == NULL,0.0
2a9eb87,2016-10-26T00:32:22,Avoid unused variable warning in some configs.,0.0
562c4ad,2016-10-26T00:32:35,Disallow renumbering of GMV meshes in non-deprecated way.,0.0
26b0bb4,2016-10-26T00:32:46,Use std::vector in GMVIO instead of manually managing memory.,0.0
fd44b19,2016-10-26T00:32:54,Fix binary writing of GMV files.,1.0
680f909,2016-10-26T08:36:00,Merge pull request #1140 from jwpeterson/gmv_delete,0.0
430a7dd,2016-10-26T08:58:30,Bugfix merges of NULL+non-null CouplingMatrix,1.0
981b255,2016-10-26T09:15:04,Fix spacing/indentation issues.,1.0
e98e2bb,2016-10-26T09:17:50,Merge pull request #1134 from roystgnr/handle_empty_dof_coupling,0.0
c2a08b1,2016-10-26T09:23:10,Merge branch 'pos_target',0.0
d115ccc,2016-10-26T10:02:08,Guard use EPS_TARGET_XXX to SLEPc >= 3.1.,0.0
2614ad9,2016-10-26T10:06:18,eigenproblems_ex2 is already wrapped in ifdefs.,0.0
2148bdb,2016-10-26T10:14:25,Always check for successful cast.,0.0
6f9f1f2,2016-10-26T11:10:34,Fix remaining C-style comments.,0.0
6e92862,2016-10-26T11:14:10,Merge branch 'slepc_misc',0.0
11c7afd,2016-10-26T11:32:27,Merge pull request #1139 from roystgnr/safer_algebraic_coupling,0.0
5866cf6,2016-10-26T11:51:22,fix for distcheck,1.0
0c1355e,2016-10-26T12:25:02,Use UniquePtr to automatically manage lifetime of _periodic_boundaries.,0.0
09ea823,2016-10-26T12:31:20,Use UniquePtr to automatically manage lifetime of _dirichlet_boundaries.,0.0
ef54050,2016-10-26T12:52:54,Manage lifetime of tetgen_output object with a UniquePtr.,0.0
d01ed87,2016-10-26T13:00:17,Merge branch 'tetgen_unique',0.0
6c2beb6,2016-10-26T13:04:30,Manage lifetime of _pmetis pointer with UniquePtr.,0.0
c59d1c1,2016-10-26T13:20:22,Manage lifetime of _fe and _qrule in RBEIMAssembly with UniquePtr.,0.0
99ef670,2016-10-26T13:32:16,Manage lifetime of _mesh_function in RBEIMConstruction with UniquePtr.,0.0
3fa9220,2016-10-26T13:43:53,Remove unnecessary release/delete idiom.,0.0
d8459f4,2016-10-26T13:59:26,Manage subprecond_matrix lifetime with a UniquePtr.,0.0
cc7584a,2016-10-26T14:15:22,MatSetTransposeNullSpace requires PETSc >= 3.6.,0.0
9ec197a,2016-10-26T14:26:21,Merge pull request #1141 from jwpeterson/unique_boundaries,0.0
e478f82,2016-10-26T14:59:03,Manage lifetime of matrix_A and matrix_B with UniquePtrs.,0.0
ce95843,2016-10-26T15:22:26,Manage the lifetime of _edge_qrule with a UniquePtr.,0.0
76059a6,2016-10-26T15:54:24,Use a UniquePtr to manage the lifetime of xdrs in the Xdr class.,0.0
76eae43,2016-10-26T16:01:12,Avoid dynamic memory allocation for fixed length array.,0.0
523ebdb,2016-10-26T16:56:45,Manage the lifetime of EpetraVector::_map with a UniquePtr.,0.0
d961c3d,2016-10-26T17:19:45,Merge pull request #1142 from jwpeterson/guard_petsc,0.0
0927af7,2016-10-27T07:27:31,Merge pull request #1107 from roystgnr/point_neighbor_coupling,0.0
9ba8fb4,2016-10-27T09:21:09,fix for distcheck,1.0
85dbadd,2016-10-27T09:28:26,fix for --disable-optional,1.0
b890605,2016-10-27T09:59:34,fix for --disable-amr,1.0
186335f,2016-10-27T10:14:32,Test updated traffic collection script.,0.0
11b1944,2016-10-27T12:53:32,Merge pull request #1143 from jwpeterson/uniquify,0.0
82e3be9,2016-10-27T16:19:41,Deprecate ImplicitSystem::get_linear_solver().,0.0
7cf702d,2016-10-27T16:55:32,Fix scripting atavism,1.0
03266f4,2016-10-27T16:56:52,Fix unique_id setting in all_tri(),1.0
6f9c020,2016-10-27T16:57:51,Fix heisenbug in all_tri(),1.0
bd5447c,2016-10-27T20:54:01,Merge pull request #1144 from roystgnr/fix_all_tri,0.0
d04985b,2016-10-28T08:39:36,fix shim constructor for when fparser is not available,1.0
4cd8af3,2016-10-28T14:36:49,Merge pull request #1145 from jwpeterson/get_linear_solver,0.0
93954d7,2016-10-28T14:59:45,Add TRI3  QUAD4 cases to Szabab case statements.,0.0
406d9cb,2016-10-28T15:37:17,Fix for new UniquePtr member in ENABLE_SLEPC case,1.0
