hash,time,message,buggy
bfeabec,2005-06-11 03:59:18,Slew of header file interdependency reduction. Warning: you may have to include more header files in your user code due to the removal of many unnecessary prior inclusions.,0
3b70312,2005-06-11 05:11:31,Reducing header file dependences.  Instead of having a BoundaryInfo object in the MeshBase  we now have an AutoPtr<BoundaryInfo>.  This maintains the same level of safety with regard to garbage collection and removes the boundary_info.h dependency from mesh_base.h. If you have any code which used the mesh.boundary_info.xxx() syntax  you will have to change it to mesh.boundary_info->xxx().  The same idea was used in system.h to hold an AutoPtr<DofMap> rather than a naked pointer.,0
8281432,2005-06-11 06:09:00,Possible performance enhancement in Mesh::delete_elem. We use the passed Elems id() as a guess for the location of the Elem in the _elements vector. If the guess does not succeed  then we revert to the linear search.,0
958c4db,2005-06-11 15:02:11,fixed exodusII_io.C to include boundary_info.h,0
d396552,2005-06-12 14:20:17,Utility to convert a string to an enumerated value,0
59e92ab,2005-06-12 18:36:43,Cleanup of several .C files  including unnecessary or redundant includes.,0
47a9d93,2005-06-12 18:54:58,Script for detecting redundant/unnecessary includes in .C files.,0
5b7f4c1,2005-06-12 19:04:23,Added --cxx target to libmesh-config and echo_cxx to Makefile.,0
1d84887,2005-06-13 01:31:33,changed ex4 to take a user-specified order and finite element family,0
8543577,2005-06-13 09:17:07,Include utility.h for complex numbers.,0
ea4a91e,2005-06-13 14:54:33,Added support for EDGE4 elements  i.e. cubic 1D lagrange elements,0
d16b76c,2005-06-13 20:01:58,added DofMap::extract_local_vector(),0
7cc6d79,2005-06-13 20:24:33,removed deprecated operator() from the EquationSystems,0
34e9e1a,2005-06-13 21:04:43,changed component_mask to component_scale.  Allow the user to specifiy a constant scale factor for each variable in the system.  A variable is omitted from the error computation when (component_scale[var] == 0.),0
96533e7,2005-06-14 00:14:56,Changed component_mask to component_scale.,0
a6adb32,2005-06-14 00:16:27,Changed false to 0.0.,0
bf0d368,2005-06-14 16:30:43,Minor changes.,0
ee5d4ac,2005-06-14 19:20:38,Added forward declaration for Node.  This was needed for xlC on IBM apparently.,0
d263fd9,2005-06-14 20:38:44,Added explicit instantiations which seemed necessary on icc71 at TACC.,0
f9dcc73,2005-06-14 20:44:05,Oops  extra semi-colon in macro.,0
21abf4b,2005-06-16 19:39:02,Added != operator to TypeVector,0
b0b5ab5,2005-06-16 23:03:53,Added has_affine_map() function to enable future optimization of compute_map  inverse_map  etc.,0
fe84836,2005-06-17 21:23:16,Compiler complained about control reahing end of non-void func.,0
f3d6ecd,2005-06-20 17:24:34,"applied GMSH patch from Martin & added #include ""boundary_info.h""  Boundary information is now handled  and numNodes is now properly initialized.",0
74158c9,2005-06-20 19:27:16,if the BoundaryMesh is not going to copy the node pointer locations from the parent mesh then it must delete the nodes since it allocates memory.  Fixed that and the meshtool.,0
56319fb,2005-06-21 21:53:58,added Utility::enum_to_string().  Also  do not bother with ifdefs based on configuration state in enum definitions.  It really complicates matters and  after all  they are just enums.,0
c3202bb,2005-06-22 14:04:47,removed #ifdef for --disable-ifem,0
897428f,2005-06-22 18:24:24,Use default_quadrature_rule for accurate computations on macroelements,0
aea1051,2005-06-23 21:44:37,added a link to the wiki on the navigation panel,0
89263dc,2005-06-24 20:32:56,added the gallery to the navigation panel,0
fc40f71,2005-06-28 16:24:54,Enhanced readability for the PerfLog.,0
46580cd,2005-06-28 18:52:31,Added optional scaling by number of flux faces for the Kelly estimator.  This is useful for more equally weighting the elements on the boundary which may have fewer faces for which the flux-jump is computed.,0
900ff4d,2005-06-28 18:53:18,Minor change making the intent of a comparison easier to understand.,0
786a3d3,2005-06-28 18:53:45,Added virtual dtor as required by any class which is inherited from.,0
0425c08,2005-06-28 18:54:59,Added boost header files necessary for using the shared_ptr as well as a Make variable which adds the new contrib directory to the INCLUDE variable.  No uses for shared_ptr are in the library yet  but we plan on adding some.,0
81cfdf1,2005-06-28 19:04:29,Updated dependencies for perf_log  others.,0
61767c5,2005-06-28 20:54:14,added string conversion for QuadratureType enumeration,0
b0c2925,2005-06-29 18:58:43,Change to more informative function name,0
c56a679,2005-06-29 20:44:09,Attempting to optimize for affine map case,0
f15acd3,2005-06-29 22:38:22,Added another has_affine_map optimization,0
2a63e8c,2005-07-01 16:36:23,Added boundary integration support for infinite elements.,0
