hash,time,message,buggy
a1d1750,2004-02-15 15:35:31,changed all PETSc CHKERRQ calls to CHKERRABORT.  This solves the problem of returning from void functions.  CHKERRABORT also calls MPI_Abort after printing a diagnostic error.  Consequently  all PETSc errors are treated as fatal.  This was the original intent  but CHKERRQ was the only documented function  so that is what I used.,0
ab5cec7,2004-02-18 12:13:35,It seems that the HP-UX compiler needs the full name (Base::...).,0
7788809,2004-02-18 23:04:08,added the XYZ finite element type.  This is similar to the monomials  except the shape functions are defined in terms of physical coordinates.  This requires a slightly different approach for reinitialization  so the class has some additional specialization.  The FEBase/FE relationship is growing complex  however  and will likely change in the future.,0
5adf203,2004-02-20 13:52:12,Added Daniel's and my project pages to the applications.,0
8a84a1e,2004-02-22 21:47:59,Added a cholesky factorization routine to the DenseMatrix class. For SPD matrices  Cholesky factorization is supposed to be faster than straight LU.,0
2d3a7d9,2004-02-25 03:44:44,changes from the laptop I forgot to check in...,0
142b1a2,2004-02-25 14:27:25,compatibility fixes for gcc-3.0,0
96486e5,2004-02-25 18:45:31,Made the A(i i) > 0 check in _cholesky_decompose ifdef to build the library when option complex is enabled. Take care when using this with complex numbers.,0
5740992,2004-02-26 04:24:07,Changed two lines which made and returned a std::pair to instead use std::make_pair.,0
b6f7791,2004-02-26 14:15:48,fixed a typo in a comment :-),0
e02ed32,2004-02-27 13:30:18,factorization must be recomputed after a matrix is zeroed or resized  so the factorization flag must be reset.  Ideally  the flag would get re-set after any non-const write access  but that would cause unnecessary overhead.,0
057016c,2004-02-27 19:06:24,OK  now elements and nodes get numbered in a rational way when there was no mesh refinement.  This will correspond to their original position in these vectors  without messing with any trimming,0
3033687,2004-02-27 19:54:30,Changes for HP.,0
4de153b,2004-02-27 22:43:47,Changes for HP.,0
4816e20,2004-02-29 18:28:10,added a rhs to the ExplicitSystem,0
7de9cee,2004-03-01 09:26:25,Fixed DenseMatrix::zero.,0
