hash,time,message,buggy
3f8ade9,2011-12-05T04:49:39,Reorganized the examples into subdirectories. The comments in each example still need to be updated to reflect the new numbering scheme.,0.0
469639e,2011-12-05T05:18:01,updated makefile,0.0
5364.0,2011-12-05T18:35:33,Massive whitespace-only patch.,0.0
42c7883,2011-12-06T20:08:09,"Fix ""make all"" examples target to handle new refactoring",1.0
5ac7ee7,2011-12-06T20:44:56,Bugfix for Real!=double,1.0
8a557e2,2011-12-06T21:37:06,Fixes for --disable-exodus,1.0
8ca5c63,2011-12-06T23:06:01,Updated svn:ignore,0.0
28ccb03,2011-12-06T23:11:55,Move Physics  QoI functions into their own classes  this is the first step in making diff_system more flexible with them.,0.0
71d6369,2011-12-07T04:01:51,cleaned up some comments in examples/reduced_basis,0.0
911e70e,2011-12-07T04:06:20,another small change to reduced_basis/examples comments,0.0
e46bbbe,2011-12-07T22:31:48,"Making the Parameters class inheritable (i.e. added a virtual destructor and a number of virtual methods). In addition a virtual ""set_attributes"" method was added so that extended parameters could be updated as needed when calls are made to the base-class templated ""set"" method.",0.0
44992f0,2011-12-09T04:17:56,rbOOmit change: updated EIM classes  also changed truth solution viz from GMV to exodus  and added some simple methods to RBAssemblyExpansion  RBThetaExpansion.,0.0
be8e19b,2011-12-09T04:33:03,rbOOmit change: added reduced_basis/reduced_basis_ex4  which demonstrates EIM,0.0
5fe1495,2011-12-09T06:40:51,Fix Makefile for LIBMESH_DIR undefined case  modern libMesh compiler option env names,1.0
f723195,2011-12-09T13:32:39,small change to output printing in TransientRBConstruction,0.0
14dc4a3,2011-12-09T15:11:20,need to pass a version string to read_header in RBEvaluation,0.0
5382f55,2011-12-09T18:14:43,fix to rb_eim_evaluation.C for LIBMESH_DIM == 2,1.0
c57452b,2011-12-13T01:15:06,rbOOmit change: added non-dirichlet matrices to TransientRBConstruction,0.0
1820ad6,2012-01-03T22:32:26,In the C++ standard std::complex<T>::real()/imag() return T  not reference-to-T?  Anyway  it looks like some real compilers (g++ -std=c++0x  and I'm told some PGI versions) enforce that.  Adding workarounds.,0.0
5da524d,2012-01-03T22:32:55,Fix some compiler warnings,1.0
ba4442a,2012-01-03T22:34:42,"Fixes for ""unused variable"" warnings",1.0
30a8a13,2012-01-03T22:37:13,With -std=c++0x I see errors from down-conversion of long double to double.  Explicit static_cast fixes them,0.0
3ae65a2,2012-01-03T23:14:14,"MAKECMDGOALS doesn't work here when two commands are given on the same line  e.g. ""make clobber all""",0.0
