hash,time,message,buggy
c506d9a,2013-02-02T16:53:03,direct link,0.0
4d2da6b,2013-02-02T19:01:18,allow ./bootstrap --build-autotools,0.0
c6e16ca,2013-02-03T08:54:14,copyright info  fix for barebones build,0.0
c01b0d5,2013-02-03T08:54:50,copyright info,0.0
7e50eab,2013-02-03T09:11:51,fix for 1D  complex configurations,1.0
c3cb34d,2013-02-03T09:22:35,massive comment-only fix for copyright consistency,0.0
1ee9b03,2013-02-03T13:58:33,adding netcdf-4.2.1.1 source tree,0.0
6c2d859,2013-02-03T18:04:19,rebaseline netcdf generated files,0.0
0.0,2013-02-03T18:08:30,updating configure.ac to use silent rules  color tests,0.0
a289695,2013-02-03T18:10:39,add a .gitignore here to support in-tree builds,0.0
6716d4d,2013-02-03T18:18:49,update .gitignore for make  make check,0.0
e97660f,2013-02-03T18:25:24,update .gitignore for make check,0.0
25e2698,2013-02-03T18:37:04,disable tests requiring network access,0.0
5b0912f,2013-02-03T20:11:06,symlinks for easier version management,0.0
beaa35b,2013-02-03T20:19:40,support building legacy netcdf (v3) and new (v4) from source,0.0
d3949d4,2013-02-03T20:34:38,adding exodus-5.22b source tree,0.0
bbb517f,2013-02-03T20:35:10,symlinks for easy version handling,0.0
7103fb8,2013-02-03T21:36:51,new Makefile.am for a new exodus,0.0
bb0e5f8,2013-02-03T21:38:31,allow for old (v5.09) and new (v5.22) exodus trees,0.0
e65f789,2013-02-03T21:39:22,new Makefile.in for a new exodus,0.0
25d039c,2013-02-03T21:49:24,get defaults working properly by specifying a version,0.0
ed08e95,2013-02-03T21:56:29,fix for --disable-optional,1.0
504eed7,2013-02-03T22:10:52,gotta figure out a way not to recurse into v4 for configuration when we do not want to build v4  but still have make dist work...,0.0
f2661c3,2013-02-03T23:06:07,fix for --enable-complex,1.0
f495444,2013-02-04T06:21:38,fix for --enable-complex,1.0
0dd148f,2013-02-04T10:38:53,Directly use the __DEPRECATED token to avoid warnings about deprecated headers coming from VTK.  This works for GCC  and the __DEPRECATED token has been used at least as far back as GCC 4.2.,0.0
0f77129,2013-02-04T10:54:07,Removing deprecated OStringStream and OFStream classes.,0.0
b848041,2013-02-04T11:03:10,allow for --disable-nested to  uh  disable nesting,0.0
60a60e7,2013-02-04T11:16:35,case statement is clearer,0.0
a33bd96,2013-02-04T12:10:24,updating nemesis configuration,0.0
fb53563,2013-02-04T14:44:30,build new version of nemesis,0.0
b4da774,2013-02-04T15:05:21,Changes in adaptivity_ex2.C for -Wshadow.,0.0
e17c79e,2013-02-04T15:08:09,Changes in adaptivity_ex3.C for -Wshadow.,0.0
729541a,2013-02-04T15:13:44,Changes in adaptivity_ex5.C for -Wshadow.,0.0
b657617,2013-02-04T15:16:38,Changes in adjoints_ex1 for -Wshadow.,0.0
e6f444c,2013-02-04T15:24:13,Changes in adjoints_ex2 for -Wshadow.,0.0
cccdb62,2013-02-04T15:27:29,Changes in adjoints_ex3 for -Wshadow.,0.0
2b9c717,2013-02-04T15:42:59,Changes in adjoints_ex4 for -Wshadow.,0.0
d94b0f0,2013-02-04T15:49:54,support for --enable-nemesis=new,0.0
ba6afdd,2013-02-04T15:57:11,Don't include deprecated o_string_stream header.,0.0
0dc8e2e,2013-02-04T15:58:55,Fixes for unused variable warnings.,1.0
f957dea,2013-02-04T15:59:47,Changes in adjoints_ex5 for -Wshadow.,0.0
6ccd84e,2013-02-04T16:03:28,Changes in fem_system_ex1 for -Wshadow.,0.0
85a7e97,2013-02-04T16:07:05,Changes in fem_system_ex2 for -Wshadow.,0.0
eb616e8,2013-02-04T16:12:52,Changes in miscellaneous_ex3 for -Wshadow.,0.0
fe3039d,2013-02-04T16:13:25,Changes in type_vector.h for -Wshadow.,0.0
2.13e+206,2013-02-04T16:20:05,fix for initing / seting up preconditioners with adaptivity,1.0
1b4c2a7,2013-02-04T16:22:10,Changes in miscellaneous_ex4.C for -Wshadow.,0.0
2375c2c,2013-02-04T16:25:53,Changes in miscellaneous_ex7.C for -Wshadow.,0.0
0392b90,2013-02-04T16:27:52,Changes in reduced_basis_ex1 for -Wshadow.,0.0
95d8003,2013-02-04T16:29:56,Changes in reduced_basis_ex3 for -Wshadow.,0.0
1a5db52,2013-02-04T16:32:44,Changes in reduced_basis_ex4 for -Wshadow.,0.0
3847f57,2013-02-04T16:35:50,Changes in reduced_basis_ex5 for -Wshadow.,0.0
5bcca40,2013-02-04T16:39:33,Changes in transient_ex1 for -Wshadow.,0.0
5e0f961,2013-02-04T16:48:57,Changes in vector_fe_ex2 for -Wshadow.,0.0
14f5c71,2013-02-04T16:54:52,Changes in vector_fe_ex3 for -Wshadow.,0.0
d99e3fc,2013-02-04T17:13:32,Changes in reduced_basis_ex6 for -Wshadow.,0.0
ee78cfe,2013-02-04T17:32:41,configure test for HDF5,0.0
68afe25,2013-02-04T17:47:56,more rigorous configuring,0.0
e7961ef,2013-02-04T17:55:01,more rigorous configuring,0.0
2.138e+39,2013-02-04T22:46:46,fix for PETSc 3.1 and older,0.0
2b4e114,2013-02-05T06:58:51,updating release notes,0.0
8d5522e,2013-02-05T08:49:01,The PETSc XXXDestroy() imbroglio occurred around PETSc 3.1.1.,0.0
197b57f,2013-02-05T08:59:20,fix for --enable-singleprecision,1.0
6e1c876,2013-02-05T11:27:32,Mark MemorySolutionHistory as still experimental,0.0
81960.0,2013-02-05T12:33:32,Adding Vikram's and Andreas theses,0.0
5043d5a,2013-02-05T12:57:10,Updating publications.,0.0
ea1c143,2013-02-05T14:33:52,Fix for --disable-amr,1.0
bf037da,2013-02-06T10:45:19,rebuild makefile after rebase conflict,0.0
9d7303f,2013-02-06T11:12:38,Merge pull request #40 from benkirk/exodus_refresh,0.0
19650fa,2013-02-06T12:23:51,bump version number,0.0
84da4b4,2013-02-06T14:37:05,prevent netcdf from running most of the testsuite (keep examples only) when doing make check,0.0
977d77b,2013-02-06T14:45:20,This shouldn't need more than 1 Newton step,0.0
f610c46,2013-02-06T14:46:33,Merge branch 'master' of ssh://github.com/libMesh/libmesh,0.0
90c8733,2013-02-06T15:50:06,Fix for handling compiler vars with spaces,1.0
ce703f9,2013-02-07T08:37:43,Use VTK_LEGACY_REMOVE.  Thanks  cato-  for the idea.,0.0
fe85fae,2013-02-07T09:27:58,Standardizing spacing  formatting  indentation  etc.,0.0
6bac31a,2013-02-07T11:40:53,Hoist function calls out of loop conditionals.,0.0
b277d0a,2013-02-07T11:56:50,We are using a vtkDoubleArray  so don't convert the mesh point coordinates to single precision unnecessarily.,0.0
243753e,2013-02-07T14:28:22,Again  don't degrade to single precision when double is available.,0.0
4f2b016,2013-02-07T15:28:42,Making reading work  adding support for 2D and 1D element types.,0.0
bc56be9,2013-02-08T12:35:21,Fixes for our Epetra vector interface,1.0
b597e16,2013-02-09T09:59:06,Added point_curl method to FEMContext.,0.0
7ec1a2c,2013-02-09T11:41:38,Instantiate point_curl method.,0.0
b596857,2013-02-09T22:38:38,Merge pull request #41 from pbauman/point_curl,0.0
6bede26,2013-02-11T10:42:54,small optimization for dtk adapter,0.0
bedeb9b,2013-02-11T11:05:31,Use standard assertion,0.0
e5b8928,2013-02-11T11:18:35,Make sure to POSIX-sort new headers too,0.0
0cebec1,2013-02-11T11:21:48,Fix the direction on that example assertion...,1.0
32c0667,2013-02-11T12:29:52,Terse complex compatibility  moved assert,0.0
077b63b,2013-02-11T16:36:21,Save a few lines of code,0.0
44a2360,2013-02-12T10:42:32,default to new versions,0.0
700dfe7,2013-02-12T10:43:11,properly set CPPFLAGS,0.0
d215b13,2013-02-12T10:44:11,push optional includes/libs to subpackages,0.0
fef9612,2013-02-12T10:47:51,configure for recent changes,0.0
ce75a9e,2013-02-12T13:10:03,fix for older HDF5-1.8.x installations,1.0
3c7dd28,2013-02-12T13:40:07,look for Tpetra_config.h,0.0
c07e91a,2013-02-12T13:40:38,conditionally specify -DNOT_NETCFD4,0.0
6fb0008,2013-02-12T13:43:55,conditionally specify -DNOT_NETCFD4,0.0
26dbb09,2013-02-12T13:47:19,fix for new exodus when netcdf4 unavailable,1.0
23b3460,2013-02-12T13:59:30,fix for older HDF5 installations,1.0
4695b09,2013-02-12T14:27:29,increase parameter sizes for exodus,0.0
fa394b9,2013-02-12T14:27:54,more informative message when falling back to NetCDF v3 API,0.0
44d5653,2013-02-12T14:39:48,undo LIBS,0.0
1176d7c,2013-02-12T14:50:43,dos2unix was required on this file to get Solaris Studio to compile it!!,0.0
392a51e,2013-02-13T11:25:09,need automake 1.12 for properly bundling netcdf  it seems for Ubuntu-LTS,0.0
fb4c1c5,2013-02-13T11:49:29,fix for build_testsets false & in-tree builds,1.0
59d8da4,2013-02-13T11:53:50,updated .gitignore for in-tree builds,0.0
5a05641,2013-02-13T13:30:30,Fix multithreaded qoi derivative assembly,1.0
944c3f9,2013-02-14T08:18:35,do not commit BUILT_SOURCES,0.0
9b92334,2013-02-14T08:35:04,proper static linking by using NetCDFs pkg-config script,0.0
530a642,2013-02-14T12:43:56,igore BUILT_SOURCES,0.0
c307b52,2013-02-14T12:58:12,more robust tecplot binary blob handling for static libraries,0.0
ea92d11,2013-02-14T13:31:30,yet another tecplot symlink,0.0
724de09,2013-02-14T16:06:50,Changes in inf_fe_map.C for -Wshadow.,0.0
5ef166f,2013-02-14T16:41:41,Changes in condensed_eigen_system.C for -Wshadow.,0.0
