hash,time,message,buggy
5d382d6,2007-06-05T15:16:33,Added the ability to attch_reference_solution to the exact_error_estimator for purposes of using a comparison to a fine grid solution as an error estimator,0.0
bb18aa1,2007-06-05T16:04:13,Added the copy_nodal_solution function.  This allows you to read in a solution and store it while reading in a mesh  and then later  after you have created and initialized an EquationSystems object  copy the nodal solution from the GMVIO object into the EquationSystems and start using it.,0.0
e7d1732,2007-06-05T16:09:30,More fixes for --disable-gmv.,1.0
0b50940,2007-06-06T15:38:04,Attempted fix for unknown compilers with questionable multimap support,1.0
27fe024,2007-06-06T16:52:05,Changes to the following header files to make them pass the contrib/bin/test_headers.sh script.,0.0
955d641,2007-06-06T17:15:54,Changed arguments to encript from -W html to --language=html  though it seems both should be correct.,0.0
d51d4ec,2007-06-06T17:21:54,Make the create_example_docs script start from ex0 instead of ex1,0.0
9bbb649,2007-06-07T21:23:30,Ben is no longer a student.  Added a commented-out entry for Derek.,0.0
d315904,2007-06-12T22:21:37,Latest version of examples documentation.  Why is this in CVS again?,0.0
46c9aa0,2007-06-15T20:33:39,Utility wrapper for common MPI_ calls,0.0
e9907b2,2007-06-15T22:28:54,Run only examples  and in numerical order,0.0
1c52274,2007-06-15T22:34:34,Factored out MPI_Allreduce code into Parallel:: methods,0.0
d53dd3e,2007-06-17T17:47:33,Added link to final version of LibMesh Paper.,0.0
633ecd3,2007-06-17T18:08:58,Added a link to Ben's dissertation  which is a whopping 32Mb!,0.0
e131332,2007-06-17T19:24:53,Fixes for when HAVE_MPI is undefined,1.0
973134a,2007-06-17T19:25:21,Removed newly-extraneous variable,0.0
94c4e9f,2007-06-17T19:46:34,Added overview presentations from ERDC  semiconductors class,0.0
8a0dce0,2007-06-17T21:47:46,Moved EWC paper to top  Ben's dissertation after,0.0
45a139e,2007-06-17T22:22:33,Added developer pictures to CVS,0.0
f7eab59,2007-06-17T22:41:05,Added past developers section,0.0
ab05199,2007-06-18T00:23:55,Added blank image  fixed entry for Derek,0.0
148b34f,2007-06-18T00:31:36,Emphasize CFDLab development  add Sandia & NASA references,0.0
2438a2e,2007-06-18T18:51:58,White background with more muted but color image,0.0
6d4dd3e,2007-06-18T18:55:38,Getting more faces in CVS,0.0
d1f7219,2007-06-18T18:57:22,*** empty log message ***,0.0
b93e0d2,2007-06-18T19:30:31,Added some publications and presentations.,0.0
8941511.0,2007-06-18T19:47:47,Adding more publications.,0.0
79d2375,2007-06-18T20:18:23,Added the rest of the publications I had on hand.,0.0
ae07423,2007-06-18T21:58:55,Added some more words to the index page  also made the content div have a minimum height.,0.0
7bd878f,2007-06-18T22:56:03,Made bg image smaller and over to the side.,0.0
74e20fe,2007-06-19T14:20:38,Bugfixes for Node = Point operations,1.0
e190ab5,2007-06-19T17:39:04,Only do slanty text on Gecko-enabled browsers.,0.0
ff9a18d,2007-06-19T17:52:55,Fixed Parallel localize bug,1.0
b3c6f09,2007-06-19T18:09:04,"Use the ""Gecko"" CSS for Konqueror and Opera  even though they do not report NW_IS_GECKO.",0.0
e688b99,2007-06-19T18:27:59,Fix to make parallel .bz2 writes reliable,1.0
7b7ddcf,2007-06-19T18:29:34,"IE does not support the CSS ""float"" option for images.",0.0
ce1838f,2007-06-19T19:17:50,More reliable bz2 handling on parallel runs,0.0
f169349,2007-06-19T23:16:01,User can now specify segments for a PSLG explicitly or rely on the implicit PSLG if desired.  Also added an option to turn off mesh smoothing after triangulation. This can be useful e.g. when generating a mesh with multiple segments which you do not want to be violated by a smoother.,0.0
ceb2ba0,2007-06-21T20:57:41,Added vector-argument Parallel::min/max,0.0
f897a61,2007-06-21T21:24:35,Added recalculate_n_partitions() function to MeshBase.  The number of partitions the mesh thinks it has can be wrong if e.g. you change some of the element processor_ids by hand instead of using a Partitioner.,0.0
169ffe0,2007-06-22T18:39:53,Fix for H^2 norm compilation with complex number support,1.0
708f194,2007-06-27T20:41:27,Checked in Tim Kroger's diagonal_selection()  select_diagonal()  reselect_diagonal()  and reselect_optimal_diagonal() functions.,0.0
045d6b4,2007-06-28T19:51:18,Fix in parent error estimation code,1.0
4.205e+53,2007-07-01T00:43:38,added link for dissertation defense,0.0
ad30df4,2007-07-01T01:53:48,We use an AutoPtr outside of the #ifdefs  so we should include auto_ptr.h,0.0
e45f52a,2007-07-02T16:10:52,Changes throughout the code to allow it to compile on Solaris using Sun's compiler suite.,0.0
3344783.0,2007-07-02T16:42:52,API changes in PETSc 2.3.3,0.0
983d9e6,2007-07-02T17:04:57,More PETSc 2.3.3 API change fixes,0.0
de1e86a,2007-07-03T03:46:53,Avoid spurious warning,0.0
752474c,2007-07-03T22:51:10,"Added ""-Wno-long-long"" warning to GCC options  some MPI implementations declare long long variables.",0.0
f9e3874,2007-07-04T19:03:23,Patch for safely coarsening a perturbed mesh,1.0
79c32a8,2007-07-05T18:58:47,fixed for osx  causes gmvread to behave,1.0
8752d51,2007-07-06T00:55:26,syntax fix for when MPI is not present,1.0
4767f7e,2007-07-06T23:19:44,NASA presentation,0.0
2344564.0,2007-07-12T22:17:58,Reverted broken fix,0.0
bcf4bf1,2007-07-16T15:12:36,Added PETSC_VERSION_LESS_THAN macro to make supporting different versions of PETSc easier.,0.0
f2c3823,2007-07-16T15:56:50,Added note about the unorthodox splitting of QUAD8s  and added some asserts which should make attaching cell-centered data a little less error-prone.,0.0
e5f3feb,2007-07-18T12:01:38,Updated .depend to notice petsc_macro.h,0.0
6c0a1ea,2007-08-01T18:56:51,avoid vec.clear() not reducing memory usage,0.0
bbe6d53,2007-08-01T22:02:34,Do more tasks in numeric instead of alphabetical order,0.0
e13223a,2007-08-02T17:27:19,Initial check-in of (experimental) ContinuationSystem code.  This is basically a new type of System (derived from FEMSystem) which you can in turn derive your own System from.  It will hopefully allow generic arclength continuation for a System parameter of your choice  provided you add the additional required matrix assembly code.  Still probably a good deal of bugs and non-robust code to be worked out  so use with caution.,0.0
d499644,2007-08-02T20:02:52,use quadtrees in the point locator for planar 2D meshes,0.0
2d864e2,2007-08-02T20:12:59,added a stop() macro which forces a serial run to stop at the desired point until a SIGCONT is recieved,0.0
2b4f485,2007-08-03T19:31:11,increased granularity of performance logging  fixed a bug in DofMap::add_neighbors_to_send_list() which caused the _send_list to become excessively large.  Further  this slowed the DofMap::sort_send_list() method considerably.,0.0
620bf61,2007-08-03T19:34:18,did not mean to check in these two,0.0
4da5ec8,2007-08-03T20:10:52,increased granularity of performance logging  fixed a bug in DofMap::add_neighbors_to_send_list() which caused the _send_list to become excessively large.  Further  this slowed the DofMap::sort_send_list() method considerably.,0.0
21b0b3e,2007-08-03T20:12:33,increased granularity of performance logging  fixed a bug in DofMap::add_neighbors_to_send_list() which caused the _send_list to become excessively large.  Further  this slowed the DofMap::sort_send_list() method considerably.,0.0
8ff3d72,2007-08-03T20:39:11,increased granularity of performance logging  fixed a bug in DofMap::add_neighbors_to_send_list() which caused the _send_list to become excessively large.  Further  this slowed the DofMap::sort_send_list() method considerably.,0.0
5545b9f,2007-08-03T20:40:23,use the NODES method to populate Octree-based PointLocators since it is much  much faster,0.0
7356c29,2007-08-03T20:42:45,truly empty nodes array after it is used to populate the tree,0.0
d7e1844,2007-08-10T14:53:54,Once the boundary mesh is sync'd  remove all unconnected nodes.,0.0
9ab15bb,2007-08-16T17:56:44,"Added ""Euler2"" TimeSolver implementation",0.0
dd090ef,2007-08-16T18:01:25,Added Euler2Solver dependencies,0.0
ae6c9bb,2007-08-19T20:00:48,put a point_locator in the mesh,0.0
f524fc5,2007-08-22T16:17:49,spelling of Nicolson,0.0
42383a9,2007-08-22T19:25:28,Updated dependencies,0.0
ae4d9cd,2007-08-22T22:55:53,Link to Sandia libMesh slides,0.0
128d767,2007-08-23T18:03:44,Print debugging constraint info to any ostream  not just cout,0.0
dbd5fe6,2007-08-23T18:07:46,If we're going to spell Phyllis Nicolson's name right  we might as well spell it right everywhere...,0.0
cd49c55,2007-08-23T22:11:08,New max_growth parameter  new deltat resizing behavior  some refactoring,0.0
c0037f9,2007-08-24T18:23:42,Support upper_tolerance parameter,0.0
5b8b856,2007-08-29T17:42:02,Print !quiet output ASAP,0.0
ae5ae85,2007-09-04T17:10:02,PerfLog the time spent calculating norms,0.0
2d06b35,2007-09-05T18:32:56,Ensure const-correctness on all compilers,0.0
a4b6224,2007-09-05T19:02:15,include limits header for std::numeric_limits,0.0
d4814ae,2007-09-05T19:10:43,include unistd.h for unlink(),0.0
f4457f6,2007-09-05T21:08:35,Fix undersized buffer,1.0
fad7738,2007-09-05T23:18:52,Remove odd undef SEEK_* entries,0.0
f43e25f,2007-09-06T15:50:40,Avoid infinite template recursion with icc 7.1,0.0
1d95c0d,2007-09-07T16:16:53,updated configure to accept command-line options for the compilers and to print the configuration information into libmesh_config.h,0.0
b6d1bc0,2007-09-07T18:51:47,updated configure to accept command-line options for the compilers and to print the configuration information into libmesh_config.h,0.0
3e85640,2007-09-07T21:48:17,Added ParallelMesh stub,0.0
d4d486b,2007-09-07T21:55:51,added a unique namespace for libmesh make variables,0.0
aff06c6,2007-09-07T22:03:58,Added stubs for first Mesh parallelization methods,0.0
ae54210,2007-09-07T23:11:50,*** empty log message ***,0.0
7d58c54,2007-09-07T23:14:49,Added not_local and active_non_local iterators.,0.0
5690837.0,2007-09-08T01:55:27,added new paper,0.0
62d2d8a,2007-09-08T02:05:39,updated link,0.0
7c996f8,2007-09-09T16:06:04,flush-right logo,0.0
50f8bb5,2007-09-09T16:28:13,flush-right logo,0.0
505aba0,2007-09-09T19:42:07,updated documentation,0.0
b9da12f,2007-09-09T20:02:19,updated documentation,0.0
16e2862,2007-09-10T00:03:20,updated documentation,0.0
bb6719d,2007-09-10T01:11:35,updated publications,0.0
7896e6d,2007-09-10T23:09:19,backslashed quotes being eaten on IRIX and AIX  do not use them,0.0
c574fed,2007-09-11T16:44:25,added Dereks USNCCM 2007 presentation,0.0
abcffad,2007-09-11T21:11:33,do not include petscconf.  this has bitten me for the last time.,0.0
d27ec2d,2007-09-11T21:26:55,get the link/include stuff at configure time,0.0
f3d4b78,2007-09-12T18:52:41,Added another USNCCM9 presentation,0.0
cd961dd,2007-09-13T21:02:19,Added VTKIO class by Wout Ruijter and configure options to link against VTK if it is available.,0.0
db3ed88,2007-09-13T21:05:53,Added CVS ID tags.,0.0
6d919d5,2007-09-13T21:17:35,reverted pestc build method.,0.0
ab2b2e8,2007-09-13T21:59:04,Do not add -Wno-deprecated as a general CXXFLAG.  It triggers other warnings on C files.,0.0
0f8a21f,2007-09-13T22:51:51,Remember to always stop perflogging calculate_norm(),0.0
6cbf369,2007-09-17T19:27:47,*** empty log message ***,0.0
99ddf22,2007-09-18T22:12:51,Fix for coarsening code with use_old_dof_indices==false,1.0
ad44a92,2007-09-18T22:13:40,Refactoring  added estimate_parent_errors support,0.0
fc1b554,2007-09-18T23:08:17,Fixed accidental code deletions,1.0
7e5fd80,2007-09-19T19:47:37,Reliability bugfixes,1.0
431a409,2007-09-19T21:03:21,Added delete_nonlocal_elements implementation,0.0
32c1887,2007-09-20T00:09:30,Fixes for VTK tests.,1.0
f55504e,2007-09-20T15:53:39,FLIBS should be libmesh_FLIBS  thanks.,0.0
509f094,2007-09-20T16:11:38,changed char* to const char*,0.0
2cd466f,2007-09-20T16:28:27,Martins new smoothing implementation,0.0
f4e2745,2007-09-21T19:55:55,Don't prepare_for_use - it does too much,0.0
b15205a,2007-09-21T19:55:56,This commit was manufactured by cvs2svn to create tag 'pre_serialmesh'.,0.0
f0dbca6,2007-09-25T19:54:42,Refactored Mesh into SerialMesh  ParallelMesh,0.0
