hash,time,message,buggy
b1700ae,2003-06-12T01:36:00,fixed a bug in the LaspackVector assignment operator when the lhs was not initialized,1.0
35ccea8,2003-06-12T02:29:07,fixed a bug in the LaspackVector assignment operator when the lhs was not initialized,1.0
270d674,2003-06-12T15:24:23,documentation fix,0.0
e55db4c,2003-06-12T21:56:31,fixed a bug in the ExodusII triangle support,1.0
b56d8c1,2003-06-15T00:36:25,changed 2 to 2.  etc... for the hierarchic polynomials.  This was necessary for the Portland Group compiler.  There is still a linking problem,1.0
6afa87b,2003-06-24T05:33:51,added ParMETIS.  Need to actually code the partitioners.  Will do that soon.,0.0
bb994fa,2003-06-25T05:21:11,When linking with mpich  but NOT with petsc  made a small change to the library path in order to link with both -lmpich and -lpmpich  whereas before we just linked with -lmpich. The reason we need -lpmpich is that parmetis uses it I believe. Still need to make some changes to the parmetis Makefile in case both mpi and petsc are disabled.,0.0
55687dd,2003-06-25T06:01:05,Modified the configure scripts to automatically disable parmetis if both petsc and mpi were already disabled.  Also modified the parmetis Makefile to do nothing in case both petsc and mpi were both disabled.,0.0
f215447,2003-06-25T08:32:33,changed MPI configuration test to include the -I in the include variable.  This configuration should work well for MPICH.  Should we go to using mpiCC in the future?  I would rather not  but the MPI configuration section will need to be smarter...,0.0
2ab7453,2003-06-25T19:53:05,Completed the code for the LaplaceMeshSmoother class.  Note that this smoother makes no guarantee of being able to smooth grids on complex domains.  It implements the simplest possible algorithm for smoothing.,0.0
293b983,2003-06-25T19:58:26,Made the smooth() function pure virtual once again.,0.0
775db36,2003-06-26T07:16:29,changed not to !.  SGIs CC did not understand it...  Sorry John.  Maybe in the future?  It may be that a command line option fixes it  but I could not find anything in the manual page.  If you can find any information on the web we might be able to put it back in... Maybe you could ask Spencer?,0.0
36f77a5,2003-06-26T11:00:31,added fix to getpot.h for cygwin,1.0
877da3f,2003-07-05T09:59:14,"fixed funny bug: the PARMETIS_INCLUDE from PETSc's packages file could shadow the PARMETIS_INCLUDE from libMesh's Make.common... Perhaps the ""make"" I use is not the best  but at least this renamed variable does not hurt",1.0
83e66cf,2003-07-05T14:58:59,reworked the PointLocator structure.  PointLocator<T> disappeared  didn't make sense.  Instead  PointLocatorTree and PointLocatorList are there. But use PointLocatorList with CAUTION!  since this is primarily intended for locating the closest element  where the point may live in 3D  and the element  too  but the element is actually 2D (surface).  When applied to volumetric meshes (which is not truly intended)  it may happen that the centroid of an adjacent element is closer due to extremely distorted elements,0.0
6e4f0e4,2003-07-07T21:01:30,made MeshData and FrequencySystem a bit more usable,0.0
43d5310,2003-07-07T23:19:28,commented rho  c out,0.0
a61f91c,2003-07-09T10:10:16,Added class MeshDataUnv Header to access data specified at the beginning of a 2414 universal file dataset.,0.0
ec5287e,2003-07-10T07:38:06,the MeshData may now also take user-specified node/element data  not only reading from file.,0.0
0706b72,2003-07-10T12:10:10,hopefully final fix: a tricky call to SystemBase::clear() deleted EquationSystems parameters... Not desired when reading :-P,1.0
39e016b,2003-07-11T14:44:27,Added the magnitude of complex numbers when writing results in tecplot format format.,0.0
faee615,2003-07-12T14:02:59,yet another bugfix for MeshData: the good ol' 12.3456789D+01 issue  where the streams do not recognize the D as 10th-power... This fix is likely to be the last. :-P,1.0
fe8f940,2003-07-12T16:33:18,fixed the ::build_side() and ::side() for infinite cells.  the BoundaryMesh now works with infinite elements  too... yields cool pic's,1.0
c84df91,2003-07-12T16:56:39,moved the read_unv() and write_unv() methods from Mesh to MeshBase  so that a BoundaryMesh may now also be written as .unv,1.0
92862bb,2003-07-12T19:37:17,forgot to update the smart MeshBase::write(std::string) method,0.0
79cdaee,2003-07-12T20:39:30,fixed the MeshData to write a sensible header with the minimum info necessary for reading,1.0
1078f9d,2003-07-12T22:41:54,re-add the full MeshData support for xdr files...  This feature got lost with release of libMesh-0-4-0  now back again and working,1.0
6370caa,2003-07-15T09:20:20,Extended create_bounding_box to work for QuadTrees.,0.0
d1d2eca,2003-07-15T12:40:12,initial support for ParMETIS,0.0
4c3504b,2003-07-16T18:42:12,separated out functionality that will be repeated in the partition and repartition members,0.0
ebeeb6e,2003-07-18T18:53:00,fixed a bug in assigning an end iterator to the beginning of a container,1.0
def48f1,2003-07-22T19:14:45,Moved a templated inlined function out of the C file and into the h file.  Funny to note that this compiled on gcc but not on xlC.  The main problem I think is the instantiation of templated *functions* as opposed to classes.  xlC wouldnt instantiate them correctly unless they were in the header file.,0.0
52d2d6a,2003-07-23T21:32:27,When checking the state of an ifstream  it is not correct to simply check if its !bad().  This is because the bad bit is not set when the file does not exist.  Instead the failbit is set.  Therefore it is more correct to check if the stream is good() e.g. assert(in.good()) rather than !bad().,1.0
177fccb,2003-07-23T21:49:05,"- John's bugfix for xlC was also the cure for HP-UX.  Thanks a lot  John! - fixed minor complaints about the ""this->"" issue",1.0
6f37c79,2003-07-24T18:31:17,Added some comments regarding the use of the read_xdr_soln and read_xdr_soln_binary functions.,0.0
9826e7e,2003-07-24T22:14:56,no longer need template instantiations since the templated function has moved into a header file.,0.0
d100bea,2003-07-25T20:58:24,consolidated several repeated methods in the partitioning algorithms,0.0
147f91b,2003-07-26T00:17:04,added a bool that lets the user decide whether she wants to prepare_for_use directly after reading a mesh  or do it by herself.  This is particularly helpful for IFEM simulations in parallel  first read the mesh  then let _every_ node build the IFEMs  and _then_ distribute.,0.0
9021b6c,2003-07-27T14:56:11,overly cautious: too many asserts.  Now the slim() method works,0.0
956b4f5,2003-07-27T17:16:43,documentation,0.0
8639bf6,2003-07-30T16:14:05,"added the ""translate()"" method.  With this  nodal data stored in a MeshData can be translated to form that is suitable for the Mesh::write(...) methods  so that the nodal data can be visually inspected. Can translate either to the Mesh itself or to the BoundaryMesh",0.0
0e1bf0e,2003-08-01T13:56:54,added a fix for the Tecplot library incompatibilities on Redhat 9 machines,1.0
6f305e8,2003-08-04T12:43:06,documentation,0.0
9eb82d8,2003-08-04T17:23:51,reworked the MeshData interface to look similar to the other libMesh design like get_xyz() etc.  Also included some more debug tests for invalid data files,0.0
8904edf,2003-08-07T08:55:30,fixes for the FrequencySystem to work with only _one_ frequency-dependent matrix  instead of multiple frequency-independent matrices,1.0
b6e9175,2003-08-07T19:25:31,can now increase order of linear elements: added MeshBase::all_second_order()  tested for several  but not all elements.,0.0
dca0a6d,2003-08-08T09:13:24,fixed a dumb bug that added too many nodes that also gave me quite a headache with infinite elements.  Now this second_order converter works fine!,1.0
7dda254,2003-08-08T14:11:27,- extended the MeshData to compatible mode: when the  MeshData   was not active at mesh import time  one can still write   a Universal mesh  or read/write mesh data through the   compatibility mode.  However  be cautious with this mode    it uses the _current_ Mesh node and element ids - fixed MeshBase Universal support for Tet10,0.0
08a74d6,2003-08-08T14:30:11,documentation,0.0
4899538.0,2003-08-09T21:34:42,fix for PETSc 2.1.6 when variables are used in the packages file,1.0
0.0,2003-08-11T13:26:36,oops  forgot to define PETSC_LIB,0.0
10ad7ea,2003-08-11T19:48:24,removed graph matrix support.  This is no longer necessary unless Damien REALLY wants it  and it causes unnecessary includes,0.0
c228d69,2003-08-12T17:49:18,- fixed meshtool for missing matrix graph - added functionality to write the boundary as Universal mesh    but with node numbers of the corresponding volume mesh - some more asserts in the MeshData,1.0
f57c2ca,2003-08-15T19:14:13,added #include <algorithm> for std::sort,0.0
cb0111b,2003-08-16T17:33:49,some minor mod's to NewmarkSystem  and a fix.  matrices were assembled twice...,1.0
ebae48d,2003-08-16T21:19:30,the MeshData can now read also only a selected dataset 2414 (nodal/element data)  e.g. a .unv file that contains multiple load cases  one specific load case  identified through its label  can be selected,0.0
9425cc7,2003-08-17T11:39:10,reworked the user interface for building infinite elements and moved the build_inf_elem() methods to mesh_base_modification.C,0.0
a070fc2,2003-08-17T11:49:01,forgot...,0.0
08af695,2003-08-17T19:06:35,fixes for --disable-amr,1.0
d95b923,2003-08-17T19:07:42,oops  forgot this...,0.0
c72e6ec,2003-08-17T23:07:05,Universal files now write only the _active_ elements (in case you manually refined the mesh  so that you can write the refined only  without the leftover coarser elements),0.0
be07969,2003-08-18T14:12:44,changed the element flagging routines to exclude elements at the maximum allowable level of refinement from the statistics performed in the selection process,0.0
fc52d4f,2003-08-18T14:44:52,- thanks  John for the hint with the unsigned short int!  Reduced   mem requirements for the adjacent_vertices matrices of all higher-order   elements through converting to short int - reduced # of virtual fn's in Elem by one: the higher_order_equiv_elem()   or so got moved into a static member function of Elem.  This also enables   to choose whether one wants to convert quad4->quad8 or quad4->quad9   through a simple bool option in MeshBase::all_second_order(bool) - reduced repeated code in adjacent_vertices through moving these short   int matrices to Hex  Quad  Prism etc - fixed GMV support for higher-order Prisms (enuff debugging for today...  -),0.0
b4ccc49,2003-08-20T21:38:45,removed a here() statemenet,0.0
d5dcda2,2003-08-21T22:07:01,Fixed a bug in the node numbering of this reference element.,1.0
c10a2f6,2003-08-21T22:10:07,Commented out MeshRefinement friend.  We seem to be developing a continuing problem with making Elem a friend of many classes in order to get access to the build member.,1.0
4b6c26d,2003-08-22T19:59:50,Checked in the centroid partitioner.,0.0
5283b16,2003-08-23T00:36:08,Added the radial code for the centroid partitioner.,0.0
c61805f,2003-08-23T17:12:46,- minor fix to the logging behavior of the build_inf_elem() methods - MeshData can now also (for .unv files) transfer the _whole_ header   in one chunk  also tried to make the MeshData for .unv a bit more   idiot-proof -- i use it quite often right now,1.0
3f7f7a4,2003-08-23T22:27:33,documentation,0.0
d02b42f,2003-08-26T22:58:45,The partitioners no longer modify the subdomain_id of the elements.  I suppose this could be put back if desired  but subdomain_id really refers to material properties  etc  NOT partitions. Also wrote (well Ben wrote) code to generate a submesh from a parent mesh.  One way this is useful is if you want to say create a new mesh consisting only of active elements  you simply pass two active_elem_iterators to the routine and it does the rest.,0.0
47da52c,2003-08-27T02:04:23,Commented out print commands and made a warning only print in debug mode.,0.0
0f4aa96,2003-08-27T02:07:25,Removed an extra pair of braces which didnt make sense.,0.0
cda314e,2003-08-27T02:51:33,Converted static_cast<unsigned int>(-1) to libMesh::invalid_uint everywhere.  Not much less to type  but the meaning should be much more clear.,0.0
404b8ad,2003-08-27T15:22:51,upp'ed 1-dimensional gaussian quadrature order significantly  but have to admit that i _computed_ the points and weights with double precision  so i already cut off the 15th digit  but even the 14th may be inaccurate (but at least close)...,0.0
e673628,2003-08-27T18:35:17,Added tecplot macro files to the ignore list.,0.0
30049a7,2003-08-27T18:55:52,changed configure to check gcc version from newest to oldest.  This allows gcc-3.3.1 to be properly detected as a 3.3-series compiler instead of improperly detected as a 3.1-series compiler.,0.0
751c05b,2003-08-27T21:22:22,allow boundary condition inheritance,0.0
ef26643,2003-08-28T02:47:19,update build for Itanium,0.0
839d995,2003-08-28T19:35:42,changed operator(i j) in the DenseMatrix to be non-virtual.  This was causing a matrix assembly bottleneck  particularly on bad compilers.  ditto for the DenseVector operator(i).  The functionality is replaced in the base class with the virtual el(i j) and el(i)  which must be used when the old virtual behavior is expected.,0.0
b683035,2003-08-28T19:50:54,use long int instead of long long int on 64-bit machines,0.0
5996515.0,2003-08-28T20:55:27,added this->,0.0
0c3e273,2003-08-29T13:54:03,changed the LASPACK solvers to use GMRES and ILU by default,0.0
09a9c14,2003-08-29T14:13:09,changed datatype to avoid warnings on 64-bit architectures,0.0
18bcb66,2003-08-29T14:14:16,Changed Ke(i.j) back,0.0
cd56295,2003-08-29T16:47:27,LASPACK OKed for ex10,0.0
13c7062,2003-08-29T20:09:37,The Sphere can now transform from cartesian to spherical coordinates.,0.0
0d67261,2003-08-30T09:46:03,with the new nice Mesh::create_submesh() from Ben/John  there is no need any more for the active_elem_iterators in the .unv support. meshtool is now making sure that it only writes active elements through this new method,0.0
5247afa,2003-09-01T18:12:37,added ex12 that covers the MeshData features in detail,0.0
c973861,2003-09-01T18:28:41,forgot to add ex12 also to the calling Makefile,0.0
abb4d39,2003-09-02T18:02:45,Changed all copyright statements to include 2003.,0.0
248c455,2003-09-02T18:04:17,fixed .cvsignore for example 12,1.0
ad2c257,2003-09-02T19:49:07,compatibility fixes for IRIX,1.0
3edfc70,2003-09-02T19:50:20,throw an error and return an acceptable type in the case of failed switch statements,0.0
4d1f064,2003-09-02T19:55:01,throw an error and return an acceptable type in the case of failed switch statements,0.0
4f55446,2003-09-02T19:55:02,This commit was manufactured by cvs2svn to create tag 'libmesh-0_4_1-pre'.,0.0
680e0f0,2003-09-03T16:35:23,added missing return statements,1.0
d460428,2003-09-03T16:35:24,This commit was manufactured by cvs2svn to create tag 'libmesh-0_4_1-rc1'.,0.0
642ce5b,2003-09-03T16:49:10,added a comment,0.0
a4da446,2003-09-06T02:24:00,major fixes for HP-UX  the suckin' OS: - aCC cannot swap  as in elem.h - inserted some more this-> - finally reading .unv works -- but why? status report on file I/O capabilities: - reading .xda: no - reading .unv: yes - writing .gmv: yes - writing .unv MeshData: works  but reordered? - reading .unv MeshData: no?,1.0
5120efe,2003-09-06T15:31:40,doc fix,0.0
01b2132,2003-09-06T22:57:12,"finally! -- _FULL_ functionality  now also on HP-UX  my ""favorite"" OS...  fixed xda and unv file I/O",0.0
92adec8,2003-09-09T14:11:56,- reworked the MeshUnvInterface internals:  no need for a /tmp/xyz file   any more that buffers data.  This new method is something like   20%+ faster than the old one.  Tested on linux and hp-ux - added typedefs MeshData::const_node_data_iterator and   MeshData::const_node_data_iterator similar to the iterators for   the elements and nodes in MeshBase.  Convenient when one wants to   iterate directly over the nodes/elements with associated data  e.g.   Dirichlet-type boundary conditions.  Tested on linux and hp-ux,0.0
0634c2b,2003-09-09T17:13:36,meshtool can now use the MeshBase::all_second_order() method  reworked Hex20 support for unv to be more obvious,0.0
ea14955,2003-09-09T17:40:45,oops  removing what i just committed,0.0
11a660a,2003-09-10T19:52:01,added Opteron to the ignore list,0.0
b6bf2ef,2003-09-11T15:46:12,Put the ability to choose the number of partitions back into the MeshBase.  Also added the functionality of the -p argument back into meshtool.,0.0
3a89f61,2003-09-11T19:10:53,fixed all_second_order() so that boundary conditions get inherited,0.0
2ad15cc,2003-09-12T03:28:56,trivial changes in read_unv().  Doubt it really effects performance.,0.0
e187ca2,2003-09-12T21:31:22,- had trouble with the pre-defined tolerance in MeshBase::build_inf_elem()    changed to 1e-3.  At some time this could be determined from the   bounding_box of the mesh? - improved speed of the contains_point() for infinite cells through   applying Ben's trick to use size_sq() instead of size() for points   whenever possible,0.0
fb701dc,2003-09-13T21:32:36,fixed warnings of uninitialized variables,1.0
f8f0607,2003-09-16T00:41:29,Checked in code to allow for the reading of gzstreams.  Works on linux with gcc 2.95.3 and the latest gcc. Not sure about 2.96 or other architectures.  Only compressed UNV files can be read right now.  Others will be added as we work out the bugs.,0.0
f8bfe82,2003-09-16T13:30:35,UnvInterface can now also _write_ .unv.gz  not only read them. tested with 4 different files  works properly,0.0
92461b8,2003-09-16T15:59:31,now only processor 0 reads the mesh  and then braodcastst it to the other processors,0.0
694bd07,2003-09-16T16:44:04,now also the MeshData can read/write .unv.gz files,0.0
96acdeb,2003-09-16T18:48:20,changed the message printed when building libgzstream,0.0
68246c2,2003-09-16T18:48:21,This commit was manufactured by cvs2svn to create tag 'libmesh-0_4_1-rc2'.,0.0
0c0a788,2003-09-18T18:11:27,ignore .gz files,0.0
11f0bd8,2003-09-18T18:13:52,ignore .gz files,0.0
743211e,2003-09-25T21:46:56,mesh_common.h -> libmesh_common.h mesh_config.h -> libmesh_config.h,0.0
fde46da,2003-09-25T21:50:47,include file changed name,0.0
4a08ab1,2003-09-25T21:59:11,fix for no performance logging,1.0
97b91c0,2003-09-25T22:04:42,forgot rto wrap an include,0.0
