hash,time,message,buggy
0.0,2003-04-29T19:48:09,reworked InfFE::inverse_map. works now for infhex8 and infprism6 but still needs some more work to be used with other element types.,0.0
ad63c37,2003-04-29T21:39:36,initialize on an initialized vector now works by resizing it,0.0
8eeb623,2003-04-29T21:41:12,do not set the element refinement flag to DO_NOTHING mmediately after refinement.  Keep it around for the solution projection,0.0
759847c,2003-04-30T13:56:11,changed the DofMap to use iterators instead of direct access to the elements and nodes,0.0
e5346bf,2003-04-30T21:09:30,added preliminary solution projection support.  This was quite painful because of an unforseen bug in the Point-to-Node assignment operator that is now fixed,1.0
b88cab1,2003-05-01T18:44:31,added maintain_level_one as an optional parameter to MeshRefinement::refine_and_coarsen_elements().  This allows the refinement schemes to violate level-1 restrictions if requested by the user.,0.0
d150839,2003-05-02T20:32:34,made the Point::size_sq() member public as suggested by Mike Anderson.  There was no real reason to have it private.,0.0
548378b,2003-05-04T23:59:00,added libMesh::default_solver_package().  This allows all the solver-related classes to use default parameters for the SolverInterface and still switch via command-line arguments,0.0
8f6d71c,2003-05-05T15:30:36,added a r/w access member to the quadrature base class,0.0
624224.0,2003-05-05T15:30:37,This commit was manufactured by cvs2svn to create branch 'libmesh-devel'.,0.0
44deca9,2003-05-05T22:23:09,added the NumericVector<>::clone() member for easy copying of numeric vectors,0.0
7ee0486,2003-05-05T23:57:32,refactoring EquationSystems & SystemBase classes,0.0
db9b458,2003-05-06T00:10:12,refactoring EquationSystems & SystemBase classes,0.0
3e5894a,2003-05-06T00:24:10,added XdrMode enum in a separate file,0.0
793ce72,2003-05-06T14:00:56,refactoring EquationSystems and the System classes,0.0
336d3fb,2003-05-06T17:13:33,NewmarkSystem now works,0.0
4c07b93,2003-05-06T17:53:29,fixed all the examples except for ex6 & ex7.  Need to add the FrequencySystem,1.0
648eb2e,2003-05-06T21:53:35,fixed the FrequencySystem.  All systems have been reimplemented.  All the examples work,1.0
7722d2f,2003-05-07T20:47:15,added EquationSystems::additional_data stuff  fixed ex4 documentation  cleaned up the systems,0.0
c680689,2003-05-09T03:45:50,fixed a syntax error that caused a segfault with icc,1.0
049e4b3,2003-05-09T12:55:39,added the DataMap object,0.0
fffaebf,2003-05-09T14:18:51,minor changes to the DataMap,0.0
7f50284,2003-05-09T21:27:47,reordered multiple-inheritance to work around icc bug,0.0
5a0a293,2003-05-10T15:46:43,added a DataMap to the EquationSystems object,0.0
e4857da,2003-05-10T22:10:38,Added some small classes  mainly focused at ease of every-day use  no big number-crunching things:,0.0
8fbf61d,2003-05-10T22:19:41,"already fixed the first ""bug""",1.0
ad81842,2003-05-10T22:19:42,This commit was manufactured by cvs2svn to create branch 'libmesh-devel'.,0.0
d93cd2a,2003-05-12T14:16:48,fixed a bug with the SystemBase::reinit() that only occured with --enable-complex,1.0
86e9799,2003-05-12T15:51:08,reworked ex6,0.0
3fbd103,2003-05-13T04:25:35,reworked the project_vector to be more efficient for Lagrange elements.  Changed the corresponding calls in reinit().  amr.cc now tests the projection stuff.,0.0
3af1718,2003-05-13T16:37:27,added asserts in xdrIO.C to make sure the input buffer is still good in the case of reading from an ASCII file,0.0
32652d6,2003-05-13T21:32:42,sync with HEAD tree,0.0
916ee1d,2003-05-13T22:08:21,changed static to dynamic casts in the point locator and functions.  Changed ex6 to work with the new equation systems,0.0
f70398b,2003-05-14T01:28:39,Minor change to the mesh base class.  The ability to create a vector of 1s and 0s corresponding to nodes on and off the boundary respectively has been placed in the private member function find_boundary_nodes().  This functionality was originally in the distort() member  but will be needed for mesh smoothing eventually too.,0.0
124ae37,2003-05-14T02:27:08,Added a class outline for the mesh smoothing base class as well as a concrete laplacian smoother class. Will add functionality hopefully soon  maybe after quals.,0.0
7cd373b,2003-05-14T09:03:05,MeshBase::build_inf_elem(...) now also returns optionally a list of elements and sides of the _interior_ boundary,0.0
4f6855b,2003-05-14T11:54:37,adding functionality for reading node- or element-associated data from file  also in non-libMesh format.  For this  class BoundaryData handles the mapping to and from external node/element labels and also holds the actual data.,0.0
87d4634,2003-05-14T11:54:38,This commit was manufactured by cvs2svn to create branch 'libmesh-devel'.,0.0
69ac4ca,2003-05-14T14:07:20,rearranged the function calls in the FunctionBase class so that input preceeds output in the function arguments.,0.0
225bd8a,2003-05-14T19:45:36,"ex6  the example for infinite elements  got promoted to the league of ""official"" examples.  Though it only solves an ""academic-style"" first time step of a time-dependent acoustic simulation  it is still ready for release  since the InfFE class is now stable.",0.0
816cd64,2003-05-14T19:48:22,forgot cleaning up & cvsignores,0.0
929f882,2003-05-14T22:29:35,made the MeshBase class reference counted  adding a flux jump error indicator,0.0
682ed59,2003-05-15T17:07:12,flux_jump indicator almost ready,0.0
0ce90e6,2003-05-15T17:53:28,sync with HEAD,0.0
d08a035,2003-05-15T19:43:34,"Sorry for this mess: class ""BoundaryData"" was only alive a short time  replaced by the much more intuitive ""MeshData""  a new member of MeshBase.",0.0
a81ace2,2003-05-15T19:43:35,This commit was manufactured by cvs2svn to create tag 'libmesh-0_4_0-pre'.,0.0
cc58e3d,2003-05-15T19:43:36,This commit was manufactured by cvs2svn to create branch 'libmesh-devel'.,0.0
747ff49,2003-05-15T20:09:56,removed the boundary_data stuff,0.0
1799963.0,2003-05-15T20:11:11,added the mesh_data stuff,0.0
781c8a0,2003-05-15T20:52:28,merged with HEAD,0.0
4a888e2,2003-05-15T23:34:36,merged libmesh_devel changes,0.0
138f13e,2003-05-15T23:56:45,fixed an error message on SGI CC,1.0
04e33a8,2003-05-15T23:57:02,fixed some warnings on cxx,1.0
46fc9b0,2003-05-16T00:30:08,fixed ifems for xlC compatibility,1.0
ac89ace,2003-05-16T14:37:50,More efficient SystemBase::reinit  flux_jump indicator should work but needs testing,0.0
cc6a217,2003-05-16T19:29:13,Adaptive mesh refinement seems to actually work!,0.0
8abdd7b,2003-05-19T13:08:02,added a minimum and maximum to the statistics vector.  These simply call the std::max_element (min_element  resp.) algorithms.,0.0
106fd64,2003-05-19T21:21:14,added methods to flag selected cells for coarsening & refinement,0.0
8f4ad46,2003-05-20T09:28:45,- cleaned up the UnvInterface to be much more readable  - added functionality to _write_ Universal files  too.,0.0
2661c88,2003-05-20T13:38:05,fixed for solving only for 1 frequency,1.0
e13dd9a,2003-05-20T20:55:04,added the ErrorEstimator::component_mask to select only a subset of the variables when calculating an error indicator,0.0
53d4f6b,2003-05-20T22:43:10,The array assign_elem_nodes was sized one too small for the Hex20.  Thanks icc!,0.0
e3d9d5c,2003-05-21T00:39:46,updated PETSc link,0.0
9885b5f,2003-05-21T13:50:23,fixes for --disable-amr and compiling with DIM=2,1.0
315a6a7,2003-05-21T15:27:38,building with DIM=2 now works again,0.0
ec87af6,2003-05-21T15:50:22,added --enable-2D-only configure option,0.0
c63f788,2003-05-21T15:54:05,added --enable-2D-only configure option,0.0
3a4da49,2003-05-21T17:19:34,recommend GNU make for HP (just like PETSc),0.0
