hash,time,message,buggy
aef75ac,2015-05-15T22:41:51,Added inside box check for fix_gcmc moves,0.0
26c0997,2015-05-15T23:09:00,Added inside box check for fix_gcmc moves,0.0
bff0947,2015-05-18T16:04:42,Added error message to list,0.0
b2b721f,2015-05-18T16:10:20,Updated full_energy description,0.0
d9be5d7,2015-05-18T21:06:56,Switched some inside() checks to inside_nonperiodic() checks,0.0
f110488,2015-05-18T21:08:06,Added inside_nonperiodic(),0.0
9d8ec27,2015-05-19T19:13:31,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13483 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0.0
43d738e,2015-05-21T19:10:38,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13484 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0.0
547f570,2015-06-04T14:32:54,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13486 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0.0
9a72a59,2015-06-08T23:55:40,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13488 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0.0
5a72351,2015-06-09T15:22:07,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13489 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0.0
e223ffe,2015-06-12T16:58:04,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13490 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0.0
12b5742,2015-06-23T23:18:51,Updated to new QUIP directory structure,0.0
4844574.0,2015-06-26T17:33:25,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13494 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0.0
721b312,2015-07-01T15:51:02,Fixing small bug in Kokkos pair styles with long-range Coulombics,1.0
afd2f6b,2015-07-01T15:54:23,Fixing small bug in run-style verlet split,1.0
fe0bf70,2015-07-01T19:56:10,Small bug fix for Kokkos charmm pair styles,1.0
2b605e2,2015-07-01T21:02:16,Describes new QUIP directory structure,0.0
a67cb06,2015-07-01T21:52:07,Fixing small Kokkos bug,1.0
65f55e7,2015-07-02T00:39:19,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13501 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0.0
90d0dd2,2015-07-02T00:39:44,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13502 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0.0
7abe03a,2015-07-02T00:43:29,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13503 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0.0
b3242e1,2015-07-02T00:44:17,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13504 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0.0
7579964.0,2015-07-02T00:44:28,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13505 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0.0
