hash,time,message,buggy
a75a1ca,2017-10-31T09:43:38,debug nfixcoeff in m_fitpolynome,0.0
653e574,2017-10-31T09:48:49,update test multibinit,0.0
dd8dc80,2017-10-31T12:13:20,update ref,0.0
c22d403,2017-11-06T10:34:46,debug on farmtest,0.0
1b2841f,2017-11-08T09:40:04,update branch,0.0
84437c7,2017-11-08T09:41:09,Merge remote-tracking branch 'trunk/develop' into develop,0.0
c8502bb,2017-11-10T13:34:10,add symetries for the strain in the coefficients generator,0.0
ff640c7,2017-11-10T14:50:03,non-collinear phonons at q!=0  partially tested,0.0
aa9d3d5,2017-11-12T14:42:02,cplex=2 further modifications for phonons and magnetic field  spinalign flag  ek0 fix to vefiy (wf filtering is not properly working  problem with parallelization for rfmagn),1.0
761bece,2017-11-15T16:26:07,add strain variable for the polynome (anharmonic part of the eff pot),0.0
a54977b,2017-11-15T16:36:20,add the compare function for the coefficient,0.0
895654d,2017-11-16T12:53:43,Define new test libxc#44. Still to be really setup,0.0
6a7e154,2017-11-16T14:08:20,A first version of libxc#44 : restricted to HSE06 at present.,0.0
04a46a5,2017-11-16T14:34:56,Second phase for test libxc#44 : G0W0 on top of scHSE06 in the KS basis.,0.0
3ad90e2,2017-11-16T15:21:03,Merge branch 'ace_4' into g0w0_at_hyb,0.0
8f9e1ab,2017-11-16T16:04:12,(re)generate the documentation. Also start to develop the modification of the sigx matrix elements,0.0
1a86abd,2017-11-16T17:21:30,before merging with the branch of Marc,0.0
00892bf,2017-11-16T18:09:27,conflicts resolved  compilation OK  added cplex argument to all rotation routines,0.0
fbe89bb,2017-11-17T09:21:13,Implementation of the G0W0 @ scHybrid(planewave) completed. To be debugged.,0.0
a82d951,2017-11-17T10:21:08,Minor fixes  now compile.,1.0
a8b5099,2017-11-17T10:56:28,Fix definition of usefock inside setup_sigma. Now tests libxc[41:74] pass or succeed.,1.0
06db88c,2017-11-17T11:58:41,first layer of cplex=2 generalization for m_xc_noncoll.F90,0.0
4b5a908,2017-11-17T13:53:37,rot method (3)  cplex=2 case finilized,0.0
263c2dc,2017-11-17T15:28:55,Set up final test. Also found one bug. Not yet working.,0.0
dc6e29b,2017-11-17T17:26:32,rot method 2 cplex=2 generalization,0.0
de369fe,2017-11-17T17:41:17,compilation OK,0.0
419e2f6,2017-11-18T14:11:40,q=0 rotation=2 and 3 bfield tests OK,0.0
dd5f30c,2017-11-18T19:32:02,zeeman term in a separate module,0.0
ecc438f,2017-11-19T10:45:45,kinetic energy bug for rfmagn resolved,0.0
8e772ed,2017-11-19T18:57:17,Initialize v8.7.2,0.0
05ed080,2017-11-20T10:52:11,update ref + change mpi for ifc in Multibinit,0.0
b92c6d8,2017-11-20T11:24:39,Merge tag 'start-8.7.2' into Multibinit,0.0
b4ea86e,2017-11-20T14:04:14,LDA-1/2 calculation,0.0
2a16f0a,2017-11-20T14:05:25,Merge remote-tracking branch 'trunk/develop' into develop,0.0
1043462.0,2017-11-20T15:04:46,Debugging.,0.0
6e+66,2017-11-20T15:15:59,XC testing routine added  cplex=2 seems OK,0.0
ae7fd29,2017-11-20T16:00:08,pre-MR  removed spinalign  clean up some write's,0.0
68bb9a8,2017-11-20T23:40:24,vxc noncoll debug and cplex=2 in progress,0.0
2d7df1b,2017-11-21T01:03:16,problem with definition of bxc  the sign is missing,0.0
e922020,2017-11-21T16:54:08,removed comments,0.0
45a543f,2017-11-25T14:57:06,Clean the debugging sections.,0.0
00bbf4b,2017-11-25T15:57:15,dvdb_interpolate_and_write: only master should close ount,0.0
cd2fad6,2017-11-25T21:03:40,Bug correction in 67_common/setvtr.F90 for constrained mag. moments  the loop on ispden was from 2-->4 instead of 1-->4 (line 616). This does not affect the automatic tests.,1.0
