hash,time,message,buggy
022957c,2016-12-13T14:37:17,* check libxc 2.2.3,0.0
e260a81,2016-12-15T11:16:27,multibinit: change strain-coupling input variables,0.0
c4d4f15,2016-12-15T19:25:38,Add cleaning for calculation of effective interaction in cRPA,0.0
79aa402,2016-12-16T15:24:24,Update dmft tutorial and add cRPA tutorial.,0.0
f350031,2016-12-16T16:06:22,Correct links in cRPA tutorial,0.0
a2f464f,2016-12-16T17:28:31,Correct typos in tutorial cRPA,0.0
ca392e0,2016-12-20T19:11:47,Fixed a small bug in the ElectronPhononCoupling module that would prevent proper import.,1.0
434e51d,2016-12-21T13:48:46,multibinit: add strain coupling in fitting coefficient treatment + update ref + debug,0.0
27ea8da,2016-12-21T13:52:28,Merge tag 'start-8.3.0' into develop,0.0
dea24a0,2016-12-21T14:48:13,debug test,0.0
dcba6ae,2016-12-22T15:52:46,remove etsf_io FB in testfarm.conf,0.0
b898d79,2016-12-22T20:49:19,add 2 newbots : tikal_gnu_5.4_mpich & ubu_intel_17.0_openmpi,0.0
7fd6c19,2016-12-22T23:09:59,typos in modules for newbots,0.0
c77630a,2016-12-22T23:38:21,must recompile psml with gnu 5.4,0.0
0e1a852,2016-12-23T10:47:43,Merge branch 'develop' of gitlab:trunk/abinit into libxc223,0.0
90049da,2016-12-23T11:30:11,updatei for external fb for newbot ubu_intel_17_openmpi,0.0
d4034a6,2016-12-23T13:57:50,Fixed the interpolation of the response potential for computation of the gkk.,1.0
130c9ee,2016-12-23T14:00:34,Merge remote-tracking branch 'trunk/develop' into develop,0.0
9ae1616,2016-12-24T01:09:25,Customized mixing and screening parameters for PBE0 and HSE,0.0
123f0ed,2016-12-24T01:59:01,Checks for gwfockmix.,0.0
8061009.0,2016-12-24T02:19:34,Added docs for the new variable gwfockmix.,0.0
4971118.0,2016-12-24T02:23:19,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into develop,0.0
3603c00,2016-12-24T02:39:16,HTML docs generated.,0.0
7c62d4c,2016-12-25T16:25:28,make buildsys happy or not...,0.0
dafd718,2016-12-25T16:45:37,make buildsys happy...I hope now,0.0
67ccc6d,2016-12-26T13:14:55,libxc/t43.in added to test the gwfockmix variable,0.0
d587476,2016-12-26T15:17:25,Merge remote-tracking branch 'remotes/trunk/develop' into develop,0.0
e833e96,2016-12-26T16:40:32,libxc/t43 reference updated with gwpc=8,0.0
2a85ec8,2016-12-27T22:03:52,libxc/t43 tolerance adjusted to pass the test on cronos.,0.0
7d49e1f,2016-12-28T10:19:52,Improves comments in the el-ph ZPR part. Modified:   72_response/dfpt_vtowfk.F90  72_response/eig2stern.F90,0.0
507779f,2016-12-29T18:46:14,Abort immediately if IOError in read_rhor,0.0
c19778e,2016-12-30T17:59:29,Merge remote-tracking branch wchen/develop/2a85 into _wchen,0.0
fe5c02e,2016-12-30T21:17:38,Adjust tolerance for v7#45 on coba2. Modified:   t94.in,0.0
467a002,2016-12-31T00:06:38,Replace -openmp by -qopenmp in recent Intel FC versions,0.0
dbd4a56,2016-12-31T00:09:34,quickfix in opernlb_ylm: a test on nloalg was erroneous,1.0
94d6523,2016-12-31T00:55:06,Change NLO_MINCAT value to save memory,0.0
8211f4e,2016-12-31T01:54:59,Suppress useless args in ctocprj,0.0
b3642ee,2017-01-02T17:49:34,Only master should write MSQD_T and PHDOS files,0.0
e6af034,2017-01-02T19:54:07,Fix misplaced HAVE_NETCDF,1.0
70c5403,2017-01-02T23:11:48,Fix formats in isfile,1.0
b57742f,2017-01-03T14:16:31,Correct typos  and improve writtings on cRPA tutorial.,0.0
fb17c60,2017-01-03T14:32:03,Merge branch 'release-8.2.0' into tuto_crpa,0.0
bbe61cd,2017-01-03T18:58:50,Eliminate remaining problem in ctocprj,0.0
78520bd,2017-01-04T09:53:36,Merge remote-tracking branch torrent/quickfixes/bbe6 into _torrent-8.2.0,0.0
3b1a847,2017-01-04T12:22:09,Upgrade AtomPAW version,0.0
01e3213,2017-01-04T14:38:27,Improve tutos dmft and crpa,0.0
4e765d5,2017-01-04T19:53:53,Change the way Dij is transfered in to Ekb because the parallelization over atom was incompatible with the parallelization over spins,0.0
f174c1b,2017-01-05T00:27:40,Change the way Dij is tranfered in to Ekb - Take 2,0.0
fa96642,2017-01-05T17:45:16,Tests cRPA for tuto cRPA: typos,0.0
