hash,time,message,buggy
9c685d5,2016-08-26T17:22:21,modif pour forces sur terme de Fock,0.0
856b723,2016-09-09T18:13:10,BZR to GIT : WVL-PAW-FORCES branch (forces in WVL-PAW formalism),0.0
2f2d406,2016-09-09T19:10:21,Merge error corrected,1.0
99177d7,2016-09-22T18:44:37,Conflicts resolved  test refs adjusted - take 1,0.0
da2ad4f,2016-09-23T19:44:19,Conflicts resolved  test refs adjusted - take 2,0.0
964804c,2016-09-26T10:27:40,synchronisation avec trunk,0.0
32d4e6a,2016-09-26T11:00:55,Merge branch 'develop' of gitlab:trunk/abinit into develop,0.0
fb240c9,2016-10-06T00:16:08,Improve convergence of SCF cycle for WVL calculations and for all iscf/nnsclo/wvlbigdft_comp combinations,0.0
ab4ae8e,2016-10-12T17:36:28,Merge branch 'develop' of abinit-gitlab:trunk/abinit into wvl-paw-forces,0.0
9952c98,2016-10-12T18:40:32,Change bigdft version to 1.7.1.24 (including PAW forces),0.0
425b1d8,2016-10-12T19:17:32,Change nnsclo default value for WVL calculations with iscf>0,0.0
1c8a3ee,2016-10-12T19:41:17,Adapt bigdft tests (31 to 34) : potential mixing activated  nnsclo modified,0.0
6d374a4,2016-10-12T19:53:01,Re-activate bigdft_paral tests and improve them,0.0
7f1abe6,2016-10-13T12:04:43,Activate forces in WVL+PAW automatic tests,0.0
787999e,2016-10-19T14:57:28,Bug corrections for PAW Fock forces. It works for hydrogen.,1.0
332e8bc,2016-10-19T14:59:52,Synchronisation avec le tronc Merge branch 'develop' of gitlab:trunk/abinit into develop,0.0
9dcfece,2016-10-19T23:35:54,Merge branch 'develop' of abinit-gitlab:trunk/abinit into wvl-paw-forces,0.0
4b8b34b,2016-10-19T23:39:50,Add missing module dependency,1.0
ec4a874,2016-10-20T00:33:42,Conflicts resolved,0.0
18c3b7a,2016-10-20T01:01:14,Compilation errors eliminated,1.0
07ba5d3,2016-10-20T15:19:01,Adjust test tolerances,0.0
de95470,2016-10-20T15:30:02,Activate bigdft 1.7.1.24 on abiref,0.0
f75865d,2016-10-20T17:13:53,Update some bigdft test refs (all tests pass on abiref),0.0
0c5d677,2016-10-20T18:31:39,Another tolerance adjusted,0.0
cc827bd,2016-11-03T14:09:13,PAW forces for the Fock term: it works for several k points,0.0
36291c5,2016-11-15T16:47:06,Implement Blue Moon Ensemble method within PIMD (MT+GG),0.0
d96e0b7,2016-11-15T18:31:01,Add doc for new pimd_constraint variable,0.0
ea63055,2016-11-16T19:24:41,First version of history (HIST  hist%) with images WE save the rewriting of existing iterations in HIST file. There is room for improvment (memory saving),0.0
140246e,2016-11-22T18:56:51,Typos found thanks to the automatic tests,0.0
a0eb760,2016-11-23T10:26:46,A bug (only printing) has been magically corrected  update ref files,1.0
09cdc0f,2016-11-23T11:44:47,Save work,0.0
5936f72,2016-11-23T11:44:47,PIMD constraint improved (now the center of mass is fixed),0.0
5dfccce,2016-11-23T18:03:41,Sauvegarde au 23/11/2016,0.0
b0932b5,2016-11-24T11:32:08,pimd constraint improved (center of mass fixed),0.0
39a45a1,2016-11-25T18:31:48,Suppress xcart and fred from abi_hist datastructure,0.0
357e571,2016-12-02T15:52:26,HIST file was not correctly written in parallel (images),0.0
85454b6,2016-12-02T17:37:02,terme Fock-PAW:les forces sont testées pour plusieurs atomes de plusieurs types  02 décembre 2016,0.0
4cc59ed,2016-12-07T17:25:40,Minor changes,0.0
c75f6b6,2016-12-07T17:26:28,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0.0
