hash,time,message,buggy
1775a11,2016-08-31T14:15:52,new rpa-type bootstrap f_xc kernel  minor cleanup  test v67mbpt/v36 updated,0.0
e5889db,2016-08-31T14:18:58,Merge branch 'develop' of gitlab.abinit.org:wchen/abinit into develop,0.0
7c78e17,2016-08-31T14:59:04,Enable QPS read in DOS calculation,0.0
40c4c1a,2016-09-09T11:27:57,Merge branch 'develop' of gitlab:trunk/abinit into develop,0.0
c8b98be,2016-09-13T14:22:28,Minor correction in dfpt_vtorho.F90,0.0
db22a79,2016-09-13T22:59:00,Merge branch 'develop' of gitlab:trunk/abinit into develop,0.0
f9baea8,2016-09-15T13:59:23,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into develop,0.0
5e75db3,2016-09-15T14:06:48,Merge branch 'gmatteo/abinit-commutator' into develop,0.0
3dc2d19,2016-09-23T12:35:15,missing condition for the use of prtvclmb - could also just turn on prtvha brute force...,0.0
266040.0,2016-09-26T11:05:37,Merge branch 'develop' of gitlab:trunk/abinit into develop,0.0
bdc1073,2016-10-01T21:17:02,dirty fix of fft issue in hybrid,1.0
521090000000.0,2016-10-01T21:31:16,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into develop,0.0
5a00c6e,2016-10-04T10:42:40,update reference for Antoine Levitt chebfi paper,0.0
2b5a0a2,2016-10-04T10:43:32,update comment on header in anaddb BT case,0.0
f8ad053,2016-10-04T10:43:59,Merge branch 'develop' of gitlab:trunk/abinit into develop,0.0
b948a7a,2016-10-04T13:33:13,improve doc on shiftk 0 0 0,0.0
944a8eb,2016-10-17T10:10:19,Merge branch 'develop' of gitlab:trunk/abinit into develop,0.0
db8fea5,2016-10-27T12:14:43,align with trunk,0.0
fa16c62,2016-10-27T12:41:03,outscfcv cleanup,0.0
e9e5370,2016-10-31T10:07:08,debug conversion of rpt in reduced coordinates,0.0
810bcf6,2016-10-31T11:40:50,add missing deallocations,1.0
042cb5b,2016-11-04T09:35:45,Merge branch 'develop' of gitlab:trunk/abinit into develop,0.0
a0fdbb5,2016-11-04T18:47:45,Improve cprj management in getghc/getgh1c and rf2 modules Can now process cleanly when cprj are not allocated (and computedc on the fly),0.0
98f3a17,2016-11-08T11:38:05,add polynomial_term_type and polynomial_coeff_type,0.0
d8633f9,2016-11-08T12:33:42,move m_effpot_xml.F90 and ddb_to_effective_potential.F90 into m_effective_potential_file.F90,0.0
b59117a,2016-11-10T12:11:44,add the reading of xml file with fitted coefficients for effective potential,0.0
70470d4,2016-11-10T15:37:58,add setter in effective potential type for the coefficient from fited polynome,0.0
9b0b1e7,2016-11-11T11:00:27,Preparing littlegroup symmetries,0.0
3ef9577,2016-11-11T11:36:06,activate netcdf,0.0
a5b012d,2016-11-11T12:11:45,Write Kt mesh to netcdf file,0.0
1028d09,2016-11-11T16:38:22,Save work,0.0
f1d2475,2016-11-11T18:09:11,Saving work,0.0
740400000000.0,2016-11-11T18:56:33,Refactoring in m_dvdb,0.0
4131455.0,2016-11-11T19:08:46,abilint,0.0
1f5ca17,2016-11-11T21:52:59,Saving work,0.0
4ca9ae2,2016-11-12T12:29:56,Add support for qp_range  kptgw  bdgw,0.0
a7c3f88,2016-11-12T12:47:05,littlegroup_pert: Add optional argument to disable wrtout,0.0
c8e9a01,2016-11-12T13:14:52,Include degenerate states if symsigma,0.0
d236fff,2016-11-12T15:15:40,Add qibz and wtq to sigmaph_t,0.0
e81fd7c,2016-11-12T16:08:12,Symmetrize potentials if symv1 even when all 3natom perts are available on file,0.0
f7b1162,2016-11-12T17:20:04,Precompute symq tables,0.0
8cc277b,2016-11-12T17:47:08,Document possible symmetry issue in listkk and symkpt (To be discussed),0.0
22c6a90,2016-11-12T18:37:40,Add command to test v1(r) symmetries in real space,0.0
27c3809,2016-11-12T22:15:28,Preparing littlegroup,0.0
6d18178,2016-11-13T13:02:20,Save work,0.0
5b9f1b7,2016-11-13T13:12:25,Because abilint takes more time than AHC in C with 200 bands,0.0
c341ccc,2016-11-13T13:47:04,Add dvdb%iv_pinfoq table,0.0
bdf3b48,2016-11-13T14:27:23,Implement nkptgw == 0 and gw_qprange == 0,0.0
f734dce,2016-11-13T20:23:26,Quick parallelization over q-points,0.0
c6e3ae0,2016-11-14T10:10:57,Saving work,0.0
20a04c3,2016-11-14T14:41:04,rf2_init: two loop inverted,0.0
e27c21c,2016-11-14T16:22:27,Use pointers instead of copies in init_rf2,0.0
2b4fdda,2016-11-14T17:42:39,add computation of energy and forces from fitted polynome,0.0
7119690.0,2016-11-14T19:21:42,dudk projections (cprj) are now computed inside rf2_init,0.0
f27134b,2016-11-15T09:31:16,change I/O and update ref for multibinit,0.0
779f5a7,2016-11-15T10:54:27,Minor changes,0.0
1ae6a89,2016-11-15T10:57:05,changes required for parallel version,0.0
6c4636f,2016-11-15T11:45:22,move copyright statement to make reading easier,0.0
725abdc,2016-11-15T13:55:01,Use pointers instead of copies in m_rf2/apply_hamiltonian,0.0
5262b52,2016-11-15T18:10:59,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into develop,0.0
d4c7311,2016-11-15T20:44:31,Initialize v8.1.7 development. Modified:  configure.ac + */configure.ac,0.0
2fa6851,2016-11-15T21:10:19,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into develop,0.0
42c9dda,2016-11-15T21:49:21,Add symsigma option,0.0
245d42e,2016-11-15T21:56:54,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0.0
d6db363,2016-11-15T22:00:50,abilint,0.0
44231a0,2016-11-16T01:15:24,Quick fix to get around occasional FFT mesh errors for HF and hybrid-functional calculations,1.0
55963b7,2016-11-16T01:24:39,"Revert ""Quick fix to get around occasional FFT mesh errors for HF and hybrid-functional calculations""",1.0
850bf04,2016-11-16T01:28:17,Quick fix to get around the occasional FFT mesh error for HF (hybrid) calculations,1.0
bcd536d,2016-11-16T01:30:20,Merge branch 'develop' of gitlab.abinit.org:wchen/abinit into develop,0.0
b75ada6,2016-11-16T09:14:43,add initilisation of velocity for MD of multibinit,0.0
f3b1317,2016-11-16T09:47:35,Merge branch 'start-8.1.7' of gitlab:trunk/abinit into develop,0.0
71ee842,2016-11-16T09:47:40,Merge branch 'start-8.1.7' of gitlab:trunk/abinit into develop,0.0
8b5e4c1,2016-11-16T09:49:42,Merge remote-tracking branch 'trunk/develop' into develop,0.0
d646b83,2016-11-16T10:32:51,Merge branch 'develop' of abinit-gitlab:trunk/abinit into dfpt-paw,0.0
ba7ace5,2016-11-16T12:09:32,Reduce verbosity,0.0
be76ae8,2016-11-16T12:47:14,cleanup,0.0
9ce92e0,2016-11-16T12:59:05,Update ref file,0.0
bdc80fa,2016-11-16T13:18:08,TODO list,0.0
14d8449,2016-11-16T14:06:08,small bug fix,1.0
246774e,2016-11-16T15:21:25,Correction of merge errors,1.0
cf93aad,2016-11-17T10:26:48,remove rpt with weight==0 and update ref,0.0
8eb4997,2016-11-17T12:07:43,Print list of perturbations to ab_out,0.0
c33ccb1,2016-11-17T12:48:37,Update refs,0.0
63d791d,2016-11-17T14:05:29,Update outscfcv.F90 to pass the tests,0.0
38d33c8,2016-11-17T14:48:12,modified to satisfy the libxc and wannier90 tests,0.0
341a714,2016-11-17T15:26:36,Correction on a pointer to please ifort13,1.0
f33b630,2016-11-17T19:27:38,Confirm https://github.com/abinit/abinit_issues/issues/1,1.0
bdca0eb,2016-11-17T19:34:34,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into fermi_surface,0.0
a82c2b5,2016-11-17T20:01:30,Replace get_rank_1kp with listkk,0.0
235ca8b,2016-11-17T21:10:05,crystal%timrev was always set to 1 (no TR) in outscfv,0.0
14c36ce,2016-11-17T21:52:20,Reactivate krank although it requires more memory than listkk,0.0
7e009c8,2016-11-17T22:50:05,Merge remote-tracking branch torrent/dfpt-paw/341a into _torrent,0.0
32f63d9,2016-11-17T22:51:14,Saving work,0.0
8973424.0,2016-11-17T22:51:39,Merge remote-tracking branch 'origin/fermi_surface' into eph,0.0
83f99d7,2016-11-17T22:54:58,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0.0
41369bb,2016-11-18T08:04:09,Add routine to print phonon isosurface in xcrysden format,0.0
19424000000.0,2016-11-18T23:00:05,Add m_kpts module (will replace m_bz_mesh that is obsolete and should be used only in GW),0.0
c151449,2016-11-18T23:34:25,Replace boiler plate code with kpts_ibz_from_kptrlatt,0.0
d1ca56a,2016-11-19T10:10:22,Fix syntax errors,1.0
87cfd2e,2016-11-19T10:36:42,New variable: prtphsurf,0.0
6b97d6d,2016-11-19T11:13:54,Add test for prtphsurf,0.0
31ce8bd,2016-11-19T11:58:55,Remove obsolete code based on m_wffile (sections enclosed withing ifndef DEV_MG_WFK).,0.0
53631ce,2016-11-19T13:20:09,Had to fix newline issue in abinit_vars.yml (I'm using the GUI with java version 1.8.0_72),1.0
188a1e6,2016-11-19T16:27:25,Investigating https://buildbot.abinit.org/builders/abiref_gnu_5.3_openmpi/builds/466,1.0
15a256b,2016-11-19T21:50:34,Merge branch '_gmatteo' into develop,0.0
ae7c28f,2016-11-20T12:06:40,Add section to test B-spline interpolation,0.0
abca6a9,2016-11-20T12:15:09,Stop the code at the level of the parser if any(ddb_ngqpt) <= 0,0.0
44be527,2016-11-20T15:12:44,Saving work,0.0
338f8ed,2016-11-20T15:20:12,Merge branch 'develop' into eph,0.0
cb3c250,2016-11-20T15:20:54,Merge branch 'develop' into eph,0.0
ce81dfc,2016-11-20T15:22:26,Merge branch 'develop' into cleanup,0.0
040a392,2016-11-20T22:53:36,Remove dos_degeneratewfs,0.0
945e1df,2016-11-20T23:57:55,Parallelize tetrahedron,0.0
7db4a7e,2016-11-21T00:35:04,Yet another bug in DOS if kptopt 4 (get_full_kgrid assumes TR),1.0
5df0413,2016-11-21T01:05:20,Update DOS files produced by mpiio[28] (get_full_kgrid assumes TR but kptopt=4 in input file),0.0
ac205d8,2016-11-21T01:26:23,Remove buggy code in tetrahedra,1.0
87ecf0a,2016-11-21T11:32:49,Added RPA one-shot bootstrap fxc kernel,0.0
827420.0,2016-11-21T12:49:24,Merge branch 'fxc' of gitlab.abinit.org:wchen/abinit into develop,0.0
8e2c975,2016-11-21T13:11:19,"Revert ""Merge branch 'fxc' of gitlab.abinit.org:wchen/abinit into develop""",1.0
13948b0,2016-11-21T13:14:21,Merge remote-tracking branch 'usbdisk/develop' into develop,0.0
f72f2c3,2016-11-21T13:25:19,gwgamma=-8 documented,0.0
2a6f165,2016-11-21T15:32:02,Add two variables for dmft (dmft_tolfreq and dmftctqmc_triqs_nleg)  two tests  for DFT+DMFT+TRIQS and update config file for TRIQS on ubu_gnu_4.9_mpich.ac,0.0
ecc2e4e,2016-11-21T17:16:58,fixed doc,0.0
72ca0e7,2016-11-21T18:45:13,Supress dmftctqmc_triqs_nleg,0.0
5.48e+71,2016-11-22T10:37:04,cancel modifs in tests/runparal.py tests/testbot.py,0.0
3ee1fab,2016-11-22T10:44:44,add set for anharmonic contribution of eff_pot and add input for ionmov 13,0.0
819efb5,2016-11-22T11:23:35,Preparing changes in tetrahedra,0.0
d963c26,2016-11-22T11:27:02,Supress dmft_tolfreq,0.0
268ef7a,2016-11-22T11:34:05,Exchange (iene  iat) loops (because locality matters  especially for IO),0.0
774ac65,2016-11-22T12:26:37,Remove gaus_dos  will be merged with tetrahedra routine,0.0
073de64,2016-11-22T12:33:50,correct error in dmft_solve,1.0
d7368d3,2016-11-22T12:40:07,Fix typo,0.0
1c85712,2016-11-22T13:30:38,Work around a bug in mpich2 1.3.2.p1,1.0
7ef0cb2,2016-11-22T14:25:58,Cleaning,0.0
6f3f4e2,2016-11-22T15:22:53,Update refs,0.0
cf4a5bb,2016-11-22T15:48:00,Correct error in t99.in,1.0
0c49160,2016-11-22T16:38:20,Update t99/paral Refs,0.0
