hash,time,message,buggy
ccc3d4d,2018-04-16T09:26:18,update orbmag in prep for twisted cprj,0.0
8c5011d,2018-04-16T09:32:01,Merge branch 'develop' into twisted,0.0
6152060.0,2018-04-17T13:46:02,switch nucdipmom_k from pointer to allocatable array,0.0
dbaa5cc,2018-04-17T13:49:23,Merge remote-tracking branch 'remotes/trunk/develop' into develop,0.0
2a7509e,2018-04-25T11:15:49,planewave kinetic energy in orbmag starts working,0.0
34fee28,2018-04-25T12:17:54,converted chern_number smat from ikpt ikpt storage to ikpt indx indx,0.0
f1f14e9,2018-04-25T13:50:38,convert orbmag to ikpt bdx gdx indexing,0.0
ae304d0,2018-05-01T15:36:30,kinetic energy now largely working in orbmag,0.0
c3c7a77,2018-05-01T15:37:26,Merge branch 'twisted' into develop,0.0
c3f7758,2018-05-02T09:27:18,Merge branch 'develop' of gitlab:trunk/abinit into develop,0.0
187fe48,2018-05-03T11:51:24,Set max_nprocs=2 for effective mass calculations in which there are at least two k points for all data sets.,0.0
1bbad89,2018-05-03T18:43:28,Activate again max_nprocs=2,0.0
b82eb24,2018-05-03T18:44:01,Merge branch 'efmas2' into efmas3,0.0
81d5280,2018-05-03T18:57:04,Convert message to msg,0.0
742d10c,2018-05-03T19:03:53,Modifs for parallelism of efmas,0.0
71ff1a6,2018-05-04T09:29:27,Remove time reversal symmetry when kptopt=3 or 4 for BZ sampling in respfn,0.0
1376ccc,2018-05-04T09:53:43,trying to improve performance of twisted kinetic energy,0.0
8bedebe,2018-05-04T11:51:05,orbmag kinetic energy fully functional,0.0
52dfdca,2018-05-04T13:02:50,Change the Refs impacted by the correction of kptopt=3 in respfn,0.0
4bc3e57,2018-05-04T13:17:59,Merge branch 'develop' of gitlab:trunk/abinit into develop,0.0
418f261,2018-05-04T14:07:27,Continue changing Refs. kptopt in v7/t85 is 3 again (it was changed in the last commit).,0.0
9f6ba94,2018-05-04T15:28:01,Other ref corrections,0.0
93433df,2018-05-04T21:35:53,Introduce eig2_diag_cart   prepare the splitting of the big loop for parallelism   clean,0.0
0ed41ce,2018-05-04T21:55:55,Rename efmasfr to efmasval   introduce new record eig2_diag in efmasval datastructure,0.0
1c02c08,2018-05-05T10:29:37,The main loop is split in two disjoint loops. v7_t80-82 and v8_t55-56 pass.,0.0
dfca621,2018-05-05T10:36:52,The first part is now isolated from the second part.,0.0
a7b1899,2018-05-05T11:12:05,efmas_main split in two subroutines efmas_main and efmas_analysis . Declarations in efmas_main are cleaned,0.0
89f154f,2018-05-05T11:42:02,efmas_analysis is now cleaned.,0.0
3566450.0,2018-05-05T11:46:27,Now call the two parts,0.0
