hash,time,message,buggy
da842fe,2017-04-27T23:29:08,Write dielectric tensor to anaddb.nc when only DDE are present,0.0
94e3583,2017-05-02T10:15:08,Add imgmov in _HIST file if nimage is used and correct the tutorial on string method,0.0
c1e36f6,2017-05-23T17:54:01,Added test for nlflag=2  nlflag=3,0.0
4d43142,2017-05-24T08:24:25,Update test so it can run,0.0
dfd85ee,2017-05-24T09:20:23,Merge branch 'hotfix-npfft' into develop,0.0
94ddb5f,2017-05-24T09:20:52,Merge remote-tracking branch 'trunk/develop' into develop,0.0
d09aebc,2017-05-29T13:59:19,Merge branch 'develop' of gitlab:trunk/abinit into develop,0.0
d45c110,2017-06-05T11:30:00,Initialize v8.5.1,0.0
6aaf8bd,2017-06-05T11:57:55,Improve the doc for Gitlab our GitHub users.,0.0
73ff716,2017-06-05T11:58:45,Merge branch hotfix-8.4/6aaf into develop,0.0
de80b09,2017-06-05T14:22:24,Modifications to allow nightly use of ubu_intel_13.1_openmpi,0.0
5d9be5f,2017-06-05T14:49:01,Change sound velocity units for echo from [m/s] to [km/s]  for portability of automatic tests.,0.0
9167070.0,2017-06-05T14:52:01,Change dataset 4 nstep in Tmpiio#26  for portability reasons,0.0
b5d3431,2017-06-05T15:23:55,Fix the problem with bigdft_paral not being available ...,1.0
fff16f3,2017-06-05T16:15:46,Change tolms to tolkms   also fix problem with input mpiio#26,1.0
365cffb,2017-06-05T17:48:50,Update the reference files  due to the switch of unit from m/s to km/s for the sound velocity,0.0
eb00d5a,2017-06-05T18:57:38,Update ref for Tv5#84,0.0
9c9bde2,2017-06-05T19:04:52,Fix incorrect mpiio#t26.in,1.0
2eaa4e0,2017-06-05T20:48:10,Update refs v2#28  v6#80  v8#45  due to m/s being replace by km/s,0.0
2963d7a,2017-06-05T22:07:10,Last (?) update : ref for v6#81,0.0
58fc5b3,2017-06-06T05:52:33,Update doc for replacement of tolkms by tolms,0.0
76abaab,2017-06-06T08:00:17,Merge _gonze-8.4.2/58fc into hotfix-8.4,0.0
aceca21,2017-06-06T08:17:17,Merge remote-tracking branch 'trunk/develop' into develop,0.0
19636cf,2017-06-06T09:28:52,Tune tests to allow ubu_intel_13.1_openmpi as nightly machine. Unfortunately  test mpiio#26 dataset 3 cannot get good tolwfr.,0.0
cfb4e9c,2017-06-06T16:08:39,More modifs to allow ubu_intel_13.1_openmpi,0.0
60c45f4,2017-06-06T16:11:37,Definition of eighth was missing in m_libpaw_defs.F90,0.0
3623f12,2017-06-06T17:30:21,Merge branch hotfix-8.4/60c4 into _gonze-8.4.2,0.0
c07e9cd,2017-06-06T17:32:40,Merge branch 'hotfix-8.4' into _gonze-8.4.2,0.0
a10ce32,2017-06-06T17:40:22,Again update tolerances for fluctuating results with paral_kgb on ubu_intel_13.1_openmpi   also fix URL,0.0
788dd79,2017-06-06T18:32:27,Disable paral#29 on ubu_intel_13.1_openmpi  as it fluctuates too much ...,0.0
43be4cc,2017-06-07T05:28:30,Merge branch hotfix-8.4/788d into develop,0.0
94816c3,2017-06-08T14:21:39,Merge with trunk,0.0
e1174ce,2017-06-08T23:28:48,Implemented Frolich interaction corrections to treat the long-ranged part of the phonon coupling potential.,0.0
14eeaea,2017-06-09T15:51:46,Finalize v8.4.2 : update KNOWN PROBLEMS. Also suppress unneeded exclude_hosts and exclude_builders in t*.in files.,0.0
15484fa,2017-06-09T16:34:18,Merge remote-tracking branch 'trunk/develop' into develop,0.0
5fc795e,2017-06-09T16:42:16,Edited the function description for the long-range part of the phonon potential.,0.0
1ed63fb,2017-06-09T19:29:08,Initialize v8.4.3,0.0
ae26db9,2017-06-09T19:34:54,Merge branch hotfix-8.4/1ed6 into develop,0.0
f800011,2017-06-09T19:37:21,Fix conflict inside KNOWN_PROBLEMS,1.0
d602cfa,2017-06-10T17:45:58,Attempt to corrected a bug related to the treatment of the long-range part of the phonon potential.,1.0
9a6029f,2017-06-11T11:06:52,Fixed dvdb_free.,1.0
6ff1360,2017-06-11T12:46:32,Trying to figure out a bug...,1.0
