hash,time,message,buggy
6fd1e8b,2017-10-09T11:26:48,Reset the update that does not work for mpiio t99,0.0
3f15c97,2017-10-18T14:49:29,Start support for elpa,0.0
f29cd08,2017-10-19T07:56:37,Merge remote-tracking branch 'trunk/develop' into develop,0.0
045ac61,2017-10-19T07:57:55,Merge remote-tracking branch 'trunk/develop' into elpa,0.0
2eddae4,2017-11-20T10:54:25,Merge remote-tracking branch 'trunk/develop' into develop,0.0
05f0c8f,2017-12-01T13:45:15,Debug prtnabla,0.0
474dd63,2017-12-06T08:33:14,Bug with large number of atoms ...,1.0
efd2ebe,2017-12-29T23:10:28,ajust dist-lite rule to keep hpc psps,0.0
0bfba75,2017-12-30T00:05:44,forgot to escape $ with command substitution,0.0
507de81,2017-12-30T00:16:45,there is a folder on Psps* dir,0.0
7932ddd,2017-12-30T00:32:24,fix path problem...,1.0
5586395.0,2018-02-09T13:32:13,Merge with trunk,0.0
ac764c7,2018-02-09T13:32:53,Merge branch 'develop' into elpa,0.0
da16aa2,2018-02-09T17:01:24,Use scalapack/elpa in lobpcg when needed. Implementation not tested at all. Just compiled with MPI,0.0
119392a,2018-02-13T16:05:17,Finish scalapack implementation. Let test everything,0.0
034c756,2018-02-13T16:11:52,As I said...,0.0
473d4ce,2018-02-14T08:16:25,Protect slk routines,0.0
4859916.0,2018-02-14T09:08:55,Don't try slk if not compiled with,0.0
e4bd44c,2018-02-14T12:37:07,Update Ref of this unstable test,0.0
54b0c8b,2018-02-24T21:59:47,Merge remote-tracking branch 'remotes/trunk/develop' into develop,0.0
a9f3ab2,2018-02-25T11:16:07,Bug fixed,1.0
7791fa3,2018-02-25T21:08:53,Convert lessons/theory/userguide into md,0.0
da5f7ea,2018-02-25T21:18:40,Import python code + js + css,0.0
c2a8c6f,2018-02-25T23:29:53,mkdocs up and running,0.0
127d4bf,2018-02-26T09:10:49,Merge branch 'develop' of gitlab:trunk/abinit into develop,0.0
86f26b7,2018-02-26T10:08:59,Merge remote-tracking branch 'trunk/develop' into elpa,0.0
e5dee57,2018-02-26T11:59:16,Begin to polish md lessons,0.0
34bae55,2018-02-26T12:30:21,"Fixes for new bots  - add enable_gw_dpc=""yes"" for atlas_gnu_7.2_fb  - rename atlas_intel_18.0_paral to atlas_intel_18.0_openmpi (confusion with cronos)",1.0
7.7e+97,2018-02-26T13:17:19,Still working on lessons,0.0
966df01,2018-02-26T13:40:24,"fix typo : remove all "" in the new bot sections",0.0
cf17efc,2018-02-26T15:14:50,Saving work,0.0
91d9c74,2018-02-26T17:10:07,Cleanup in welcome.md,0.0
d1c2ad5,2018-02-26T17:38:48,Import unit tests + pip requirements,0.0
b036c87,2018-02-26T19:35:11,Begin to move images to new (smart) location,0.0
ded3efd,2018-02-26T21:31:54,Finalize image migration,0.0
5c3f4e5,2018-02-27T08:24:05,Fix abirules and timana,1.0
c6406ef,2018-02-27T09:13:48,Remove ABI_UNUSED since not available for structure type and furthermnore it does a copy which is very bad for structure ! So I'll change abirule's ref.,0.0
d288ee0,2018-02-27T10:29:54,Fixes,1.0
c5b8f78,2018-02-27T10:34:37,update ref,0.0
730b722,2018-02-27T11:35:15,theory,0.0
7f02e38,2018-02-27T12:27:55,Fix,1.0
697852f,2018-02-27T14:33:09,Regenerate abiref database with betterbib  migrate to new version,0.0
b7d47d8,2018-02-27T18:50:11,fix typo on builder name,1.0
bfd42ed,2018-02-27T20:26:08,add refs and dialogs in 1-4 lessons,0.0
cf8eab9,2018-02-27T22:59:42,Save work,0.0
a348bf8,2018-02-28T01:27:50,md lessons,0.0
a36da84,2018-02-28T09:19:53,Merge remote-tracking branch 'remotes/biederj/elpa' into _biederj,0.0
9605864.0,2018-02-28T09:29:15,For abirules#04  bypass limitation of ABI_UNUSED by calling a fake write.,0.0
21f0e70,2018-02-28T09:41:51,Well  ABI_UNUSED can be used ...,0.0
652c4b4,2018-02-28T09:56:40,Use a public component instead of a private one.,0.0
7028656.0,2018-02-28T11:17:04,Complete m_xgScalapack.F90 with robodoc end marker,0.0
67b061a,2018-02-28T11:18:55,Update ref for abirules#04,0.0
0cbca8d,2018-02-28T11:22:20,Correct information about HAVE_GW_DPC,0.0
22ec07f,2018-02-28T14:00:32,md lessons,0.0
80cf82f,2018-02-28T22:37:51,mathjax,0.0
e0a8ae2,2018-02-28T23:55:16,Reactivate unit tests for mkdocs,0.0
1fba1f7,2018-03-01T01:36:39,Convert yaml vars into python modules,0.0
effaffb,2018-03-01T03:15:59,Save work,0.0
8512a3b,2018-03-01T10:51:29,Add jquery-UI,0.0
00299b9,2018-03-01T15:11:29,Remove old harcoded links,0.0
d98b5eb,2018-03-01T17:09:28,Cleanup in User-guide,0.0
3fd2e2c,2018-03-01T19:24:57,Detach Variables from Yaml.Object,0.0
dbff68d,2018-03-01T21:03:17,markdown,0.0
3a747c1,2018-03-01T22:01:09,user-guide,0.0
557d24a,2018-03-01T22:31:39,variables,0.0
06e728e,2018-03-01T23:20:54,Remove default values in calls to Variable.__init__,0.0
7457520.0,2018-03-02T11:35:44,Add links to tutorials flowchart,0.0
