hash,time,message,buggy
f1e90a8,2017-09-15T16:03:39,Add possibility of LDA/GGA+U calculation (without spin polarisation in the functional) (usual calculation are LSDA+U or SGGA+U). Need still to modify double counting and compatability with DMFT.,0.0
a85c873,2017-09-27T13:40:57,Allow DFT+DMFT calculation to be compatible with usepawu=4 (ie use non magnetic Exc) Need to create another keyword not related to usepawu.,0.0
383123b,2017-09-27T15:22:11,Correct condition for dmft_dc is usepawu 14,0.0
942659f,2017-09-27T16:07:56,Update references in cRPA after BUG correction.,0.0
6fd35ca,2017-10-18T08:05:28,Update cRPA tutorial (to take into account bug in the calculation of J).,0.0
bf458bf,2017-10-23T15:28:00,Typos and still working on the cRPA bug on J,0.0
d66b0d3,2017-10-23T18:05:45,Typos and bugs,0.0
fbeeffc,2017-10-23T18:15:31,Suppress comment in pawpuxinit,0.0
eb705e1,2017-10-24T09:58:31,Update Refs for some cRPA tests,0.0
4e016d9,2017-10-24T16:20:40,merge with trunk.,0.0
f667064,2017-10-24T18:05:28,modify non_magnetic_xc in m_pawpsp,0.0
2e66f0b,2017-10-24T18:11:21,Update vtorho after makemake,0.0
7325b9d,2018-03-20T09:59:16,Merge remote-tracking branch 'remotes/trunk/develop' into develop,0.0
c6f9186,2018-03-20T10:32:42,Initialize v8.7.7,0.0
df1b190,2018-03-20T10:44:32,Finalize merge,0.0
4f707c1,2018-03-21T16:22:23,Add correct double counting for usepawu=4.,0.0
1f2e2b5,2018-03-21T18:34:02,Update tdepes.md,0.0
1f91912,2018-03-23T07:57:21,Fix the problem in plot_bs.py script  as well as address of this script in tdepes.md file.,1.0
18345a9,2018-03-23T09:19:58,Come back to 1f919,0.0
bce88e9,2018-03-23T10:21:35,Restore the master (v8.7.7) in develop,0.0
76cc798,2018-03-23T10:27:37,Fix problems with tdepes tutorial and Samuel's script.,0.0
66c6214,2018-03-23T10:58:33,Merge remote-tracking branch 'github/master' into develop,0.0
ca09613,2018-03-23T11:05:12,Fix the problem with the weights in temperature_final.py .,1.0
e6e2392,2018-03-24T11:10:27,Move acrossb and rotmat to m_geometry,0.0
2f1f806,2018-03-24T11:22:01,prt_cif  prtposcar --> m_crystal,0.0
e08faa5,2018-03-24T11:42:09,Move matr3eigval and matrginv to m_abilasi,0.0
d540ec8,2018-03-24T11:50:21,Move sbf8 to m_special_funcs,0.0
dbcb603,2018-03-24T12:01:08,hermit --> m_numeric_tools,0.0
2024fa9,2018-03-24T12:01:39,abilint,0.0
fe4882c,2018-03-24T12:23:44,uniformrandom --> m_numeric_tools,0.0
22ccf88,2018-03-24T12:42:53,ctrap and findmin moved to m_numeric_tools,0.0
f570585,2018-03-24T13:25:02,Move inupper to m_fstrings,0.0
f4c976c,2018-03-24T13:26:50,Seed is inout. Wrong interface in m_use_ga,0.0
4be7f90,2018-03-24T13:48:55,abilint,0.0
014a241,2018-03-24T14:46:35,outwant  outxml and outqmc are now modules,0.0
2.088e+89,2018-03-24T14:54:05,Fix typo,1.0
59ba252,2018-03-24T14:54:26,abilint,0.0
