hash,time,message,buggy
5588b1c,2017-01-23T21:35:19,Start v8.2.1 . Modify the */configure.ac files.,0.0
57d77c5,2017-01-24T12:48:08,Adjust tolerance for bob_gnu_5.3_openmp,0.0
311f6bf,2017-01-24T19:28:39,Still a modification of a tolerance for bob°gnu-5.3_openmp,0.0
ab95013,2017-01-24T19:31:13,Synchro tolerance for bob with v8.3.1,0.0
64549c6,2017-01-26T19:06:15,Allocate cg with mcg ==0 if rank is idle in order to avoid integer overflow or malloc error,1.0
8a0ed76,2017-01-26T20:07:12,Improve error message if integer overflow,0.0
109a3e1,2017-01-27T12:17:30,Add tests for CG with idle processors  nsppol = 2 and WFK read/write,0.0
8a6bdbb,2017-01-27T12:24:48,Use abiref refs,0.0
2b1e19e,2017-01-27T13:52:57,Increase tolnlines,0.0
8636f17,2017-02-02T14:46:40,Fix doc for rfatpol,1.0
bd0bf5d,2017-02-02T14:54:25,Update doc for xred,0.0
bef2b02,2017-02-02T14:58:49,Fix typo,0.0
1e87c80,2017-02-02T15:18:01,Fix minor maintenance problem.,1.0
0e7cf57,2017-02-02T15:27:09,Typo,0.0
b7e4221,2017-02-02T15:33:33,Typo,0.0
620d968,2017-02-02T15:50:36,Typo in doc,0.0
3.374e+90,2017-02-03T13:06:26,Correct dimension of becij in d2frnl,0.0
fb90252,2017-02-05T06:22:46,Merge remote-tracking branch baguetl/hotfix-d2frnl/3374 into _baguetl-8.2.1,0.0
860bd13,2017-02-15T13:39:00,Final steps for delivery of v8.2.1,0.0
b542cb4,2017-02-16T12:16:29,Update maintainers/check_list.txt,0.0
f1fa25c,2017-02-16T12:31:35,Split some lines in chkvars.F90,0.0
d233012,2017-02-16T14:02:08,Complete the doc for ionmov=22 LBFGS,0.0
6edab64,2017-02-16T16:16:16,First complete version of the release_notes for 8.2.,0.0
bcf2d0c,2017-02-16T16:25:56,Minor,0.0
eea0ede,2017-02-16T20:41:28,Final update of release_notes.,0.0
81590d0,2017-02-16T21:11:23,Silly bug introduced at the last minute in chkvars.F90,0.0
783ba5e,2017-02-17T05:29:01,Real finalization of the release notes.,0.0
