hash,time,message,buggy
d2f6900,2015-05-25T22:51:37,fixed requirement for numpy (>=1.4.0) in setup.py,1.0
56f75a7,2015-05-29T09:15:09,Split out Timestep tests into own file,0.0
8026e6c,2015-05-29T10:42:19,Changed Timestep constructor to only accept integer argument (defines size of Timestep),0.0
60cfb5a,2015-06-01T18:58:07,Version changed to 0.11.0 and doc regenerated,0.0
aae0e6a,2015-06-02T11:46:10,Added eq to base.Timestep,0.0
ef342a8,2015-06-02T11:52:27,Fixup,1.0
1c15903,2015-06-02T12:50:57,Merge branch 'develop' into feature-newtimestepconstructor,0.0
d78cdb0,2015-06-02T13:16:24,Start of doc update,0.0
35ffd18,2015-06-02T14:41:28,New module to analize water dynamics. This module have five new analysis methods: Hydrogen Bond Lifetime (HBL) Water Orientation Relaxation (WOR) Angular Distribution (AD) Mean Square Displacement (MSD) Surivival Probability (SP),0.0
21895ef,2015-06-03T13:01:50,Temporarily adding verbose to travis,0.0
9d831e6,2015-06-04T02:51:42,Lightweight serialization of AtomGroups by reutilization of built Universes,0.0
e299f1f,2015-06-06T21:13:48,Added DL_Poly CONFIG parser,0.0
4455e7d,2015-06-06T21:19:37,Fixed missing docs for DLPolyParser,1.0
9dcc7c3,2015-06-07T18:20:37,Added DL_Poly History reader and parser,0.0
3cb7145,2015-06-08T09:03:32,TEST ALL THE THINGS,0.0
1066788.0,2015-06-08T10:55:28,Added frame seeking to HISTORY reader,0.0
ea4749b,2015-06-08T11:02:41,pep8 pass,0.0
d2c7d5f,2015-06-08T11:05:17,Updated topology docs,0.0
8b6c051,2015-06-08T12:01:41,Merge pull request #299 from MDAnalysis/feature-dlpolyreader,0.0
ef107d5,2015-06-08T12:45:28,Update README.rst,0.0
ba7ddc0,2015-06-09T11:09:24,Merge branch 'develop' into feature-newtimestepconstructor,0.0
79038a7,2015-06-09T15:15:21,Added corrected suggestions in #295. Documentation fixed and updated.,1.0
2a745e6,2015-06-09T15:50:08,Merge branch 'feature-watdyn' into develop,0.0
b27bcda,2015-06-09T16:37:18,Solved merge conflict.,0.0
eea8478,2015-06-10T08:46:32,Merge branch 'develop' of github.com:MDAnalysis/mdanalysis into develop,0.0
61070c1,2015-06-10T13:45:04,Merge pull request #300 from alejob/develop,0.0
94d8fda,2015-06-10T15:11:11,Merge branch 'develop' of github.com:MDAnalysis/mdanalysis into develop,0.0
bf50264,2015-06-10T15:32:56,cleanup in AUTHOR and CHANGELOG files,0.0
eacddb5,2015-06-10T16:21:48,Added version information and CHANGELOG update.,0.0
4a3ed3e,2015-06-10T21:01:25,Will squash,0.0
85f7b7d,2015-06-11T08:46:45,More docs  what fun!,0.0
0e27adc,2015-06-11T11:55:21,Merge branch 'develop' into feature-newtimestepconstructor,0.0
4d630e8,2015-06-11T12:27:36,More docs to squash,0.0
0d6b32d,2015-06-11T17:49:22,Added RMSF analysis class analysis.rms.RMSF (closes Issue #288),1.0
36ecc1d,2015-06-11T18:10:35,Fix for TRZWriter issue,1.0
7078b8b,2015-06-11T18:43:02,HydrogenBondAnalysis checks selections (fixes #296),1.0
a8cf183,2015-06-11T21:51:29,HydrogenBondAnalysis test improvements,0.0
fef6b89,2015-06-11T22:22:04,HydrogenBondAnalysis allows frames without donors/acceptors,0.0
2d11f4e,2015-06-11T22:59:40,waterdynamics cosmetic improvements,0.0
8be82f6,2015-06-11T23:33:40,distances.contact_matrix() minor improvements,0.0
e9daa84,2015-06-12T00:04:20,Merge pull request #303 from MDAnalysis/feature-issue296,0.0
e9c013f,2015-06-12T09:04:11,Added tests for Issue #304,0.0
c3124c0,2015-06-12T09:41:00,Merge branch 'develop' into feature-trzboxfix,0.0
cafb7ec,2015-06-12T12:09:00,use pythonic check for empty atomgroups,0.0
760eeb4,2015-06-13T18:06:40,Merge branch 'develop' into feature-newtimestepconstructor,0.0
18b2983,2015-06-13T19:50:01,Merge pull request #294 from richardjgowers/feature-newtimestepconstructor,0.0
d77bd84,2015-06-14T18:57:37,-adjusted test_analysis.py to replace a relative import with an absolute import so that both nosetests test_analysis:Test_Helanal and nosetests test_analysis.py:Test_Helanal call signatures work,0.0
fd50fb7,2015-06-15T11:06:37,Fixes for TRZWriter when handling non TRZ Timestep,1.0
d3f506b,2015-06-15T11:12:08,Merge branch 'develop' into feature-trzboxfix,0.0
c074991,2015-06-15T11:31:30,-added new test_imports.py module to enforce the ban on relative imports in unit testing modules (Issue #189) -manually repaired unit testing modules caught by above unit testing of import statements,0.0
07f8799,2015-06-15T11:40:32,Updated CHANGELOG to reflect resolution of Issue #189.,0.0
4dd4447,2015-06-15T12:40:08,More tests for TRZ,0.0
d63b0f5,2015-06-15T12:41:26,Merge branch 'develop' into feature-trzboxfix,0.0
2e5a821,2015-06-15T13:27:00,Merge pull request #311 from MDAnalysis/feature-trzboxfix,0.0
3a1b23d,2015-06-15T13:31:08,Added verbose to travis to debug #312,0.0
4a96fdf,2015-06-15T15:50:36,Bugfix to ProgressMeter.,1.0
1e82466,2015-06-15T16:15:39,Merge pull request #305 from dotsdl/issue-288,0.0
72fe0c1,2015-06-15T16:59:40,Merge pull request #313 from dotsdl/bugfix-ProgressMeter,0.0
2da4b76,2015-06-15T17:22:33,README: badges for google groups,0.0
4fa5ea8,2015-06-15T22:27:13,HydrogenBondAnalysis: small improvements,0.0
d421e8b,2015-06-15T23:04:34,Merge pull request #316 from MDAnalysis/feature-hbonds,0.0
67b3a26,2015-06-16T01:54:54,README: fixed link/text in footnote,0.0
993ee19,2015-06-16T10:35:33,Cleaned up Reader classes,0.0
fbceab4,2015-06-16T14:57:34,Merge pull request #317 from MDAnalysis/feature-unified_iter,0.0
84e3882,2015-06-16T15:03:40,Closes Issue #310,1.0
d759299,2015-06-16T15:40:25,whitespace formatting,0.0
8aa711e,2015-06-16T16:05:42,Moved MDAnalysis.KDTree to MDAnalysis.lib.KDTree,0.0
90f41d2,2015-06-16T23:54:56,Merge branch 'develop' of github.com:MDAnalysis/mdanalysis into develop,0.0
2c4c1fe,2015-06-19T08:53:48,Merge branch 'develop' of github.com:MDAnalysis/mdanalysis into develop,0.0
53ce9b1,2015-06-19T13:39:15,minimal tests for KDTree,0.0
1e1e9b9,2015-06-19T13:39:45,Merge branch 'develop' of github.com:MDAnalysis/mdanalysis into develop,0.0
8a46174,2015-06-19T15:08:50,Changes to KDTree move  following review,0.0
a7533f7,2015-06-19T15:10:28,Merge branch 'develop' into feature-Issue287,0.0
cf6c690,2015-06-19T16:18:50,Merge pull request #318 from MDAnalysis/feature-Issue287,0.0
