hash,time,message,buggy
54ed4b3,2010-10-08T13:55:34,Fixed bug 582 for compilation with C++ and additional fixes for compilation with c++.,1.0
5cc5d70,2012-02-19T00:09:24,HOLE analysis,0.0
bc3d680,2012-02-20T00:43:41,new utility functions which() and realpath(),0.0
009fb40,2012-02-20T00:59:03,HOLE analysis,0.0
d52d011,2012-06-23T11:52:03,HOLE analysis: 2D and 3D plot of profile families,0.0
999aca6,2012-06-26T21:55:01,version bumped to 0.7.7-devel,0.0
1a38e4b,2012-06-29T11:40:46,HOLE analysis: better error check and streamlined code,0.0
c606311,2012-07-04T10:50:52,Merge branch 'release-0.7.6' into develop,0.0
4c9f18d,2012-07-04T21:15:09,Merge branch 'release-0.7.6' into develop,0.0
b5f1f84,2012-07-12T00:53:19,Fix for Issue 115 - GRO file column width,1.0
f4184ea,2012-07-12T01:02:06,Updated CHANGELOG,0.0
86f7c4c,2012-07-12T10:25:54,HOLE analysis: HOLEtraj can take any MDAnalysis universe,0.0
e4fa96d,2012-07-12T11:13:57,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,0.0
daafe4c,2012-07-13T17:42:40,disabled Bio.PDB warnings in PDBReader,0.0
b523653,2012-07-14T15:56:53,adjusted GRO velocity test case for fixed Issue 115,1.0
390b6e8,2012-07-14T23:04:51,Issue 80: Parallel distance matrix computation using Cython,1.0
0f81a6f,2012-07-16T10:03:59,hole: can save profiles as pickle,0.0
4381bbc,2012-07-17T11:43:30,HOLEtraj: can read orderparameters from file or sequence,0.0
61c8316,2012-07-17T11:45:47,New RMS analysis module,0.0
f060ed3,2012-07-17T14:13:54,parallel distance_array (Issue 80) in core.parallel.distances,0.0
9455306.0,2012-07-17T16:14:22,Merge branch 'develop' into Lukas/HOLE,0.0
aac158f,2012-07-18T17:39:01,docs for HOLE  RMS  parallel,0.0
3e46aa0,2012-07-18T17:42:32,regenerated html docs (HOLE  RMS  parallel added),0.0
57887a7,2012-07-18T17:43:23,Merge branch 'Lukas/HOLE' into develop,0.0
e469b9b,2012-07-19T09:36:43,reST docs: better referencing of QCP in rms and align,0.0
7004214.0,2012-07-19T10:37:00,regenerated online docs,0.0
b91013f,2012-07-20T23:02:06,Issue 76: chainreader format,1.0
d326bca,2012-07-20T23:05:52,Merge branch 'Issue/76' into develop,0.0
e11b6d2,2012-08-04T10:48:25,Issue 76: integrated jjlights03's patch,1.0
642a6ce,2012-08-04T11:51:45,Nuclinfo test fixes,1.0
06f592c,2012-08-06T21:37:22,Issue 80:  Parallel distance matrix computation using Cython (closing),1.0
cd19ce0,2012-08-16T14:34:52,added force methods / properties to AtomGroup,0.0
e792b02,2012-08-29T11:49:06,Added shapeParameter and asphericity calculations to AtomGroup.py.,0.0
63d571c,2012-08-29T18:42:25,asphericity() and shapeParameter() additions,0.0
e15fb06,2012-09-03T10:54:42,fixes Issue 117,1.0
4a0b2e5,2012-09-03T11:54:20,fixes Issue 116 (Failed to write AMBER netcdf trajectory from AtomGroup),1.0
6f593c0,2012-09-21T11:33:42,updated nucleic acid selection definitions,0.0
07a1f30,2012-10-15T15:02:48,fixes DCD writer: wrote wrong unitcell,1.0
1433d0a,2012-10-15T15:20:01,added test case for DCDWriter unitcell fix (and updated CHANGELOG),0.0
7cced89,2012-10-19T16:13:36,fixed: helanal analysis was missing import statement,1.0
553b355,2012-11-01T17:25:45,parallel distance array,0.0
a1cff5a,2012-11-01T18:29:53,doc fixes (Dima2004 reference),0.0
06cd49d,2012-11-01T18:30:15,regenerated online docs,0.0
a8c920b,2012-11-15T18:28:56,written TPRParser.py for tpx version 58,0.0
f591d59,2012-11-15T18:29:57,added TPR support to MDAnalysis/topology/__init__.py,0.0
9f05abe,2012-11-15T19:36:31,imporoved segment naming to make it more general,0.0
e3f5962,2012-11-18T21:49:03,added 'TPRParser' to __all__ in MDAnalysis/topology/__init__.py,0.0
e9af2c4,2012-11-18T22:43:10,added testcase: TestTPRv58 in test_topology.py,0.0
ed7ccab,2012-11-19T11:10:29,added Zhuyi Xue to CHANGELOG and AUTHORS,0.0
31df971,2012-11-19T11:29:27,CHANGELOG: heading for 0.7.7  added link to Issue 120,0.0
ffa309f,2012-11-22T09:38:05,added comments to examples/potential_profile.py,0.0
60da00b,2012-11-25T22:50:41,added gmxv73.tpr,0.0
f443cc8,2012-11-25T22:51:31,moved most functions in TPRParser.py to tpr_utils.py to make the parsing work flow more obvious.,0.0
b753342,2012-11-30T15:44:20,TPRParser.py is working for tpr version 73,0.0
4cb40cf,2012-11-30T16:05:27,added print_header function in TPRParser.py to print out tpr header info when parsing.,0.0
