hash,time,message,buggy
eaf6da3,2016-02-09T16:59:28,Improved  Best-like contact analysis (Issue #702),0.0
88dc958,2016-02-10T12:13:20,Revert to changes to contacts.py - removed a dependancy on pandas  update tests,0.0
25655f1,2016-02-10T12:49:28,Arguments refactored  numpy-style docs,0.0
4d5c798,2016-02-10T14:17:18,Refactor universe identity check between groups  optional scipy.sparse import,0.0
a07c6ee,2016-02-10T15:29:53,Add test files to package  rename test class for contacts,0.0
98b9c11,2016-02-11T14:12:11,Contact analysis: move the example to cookbook - remove accidentally included CoordinateNeighborSearch  - single test class in test_contacts.py  remove test_contacts_best.py,0.0
91538dd,2016-02-11T15:24:56,Correct typo in tests,0.0
605118c,2016-02-11T16:27:18,Fixed module import,1.0
c4df4b5,2016-02-11T16:55:14,Fixed module imports (ii),1.0
b2262d4,2016-02-11T17:12:11,Fixed imports (iii),1.0
502503a,2016-02-11T20:49:27,PEP8 Changes,0.0
0b90ebd,2016-02-11T21:09:24,Numpy-style doc-strings,0.0
f6e372a,2016-02-11T21:22:38,Don't superposition for RMSD on default,0.0
8675b63,2016-02-11T21:38:16,Add tests for rmsd function,0.0
c853f16,2016-02-11T21:41:15,Add changelog,0.0
16fe0f7,2016-02-11T23:57:16,fix align tests,1.0
15cc3a4,2016-02-12T11:15:06,Single class that supports both cutoff and best-hummer contacts - scipy.sparse will cause an ImportException - updated tests (appear to be passing...),0.0
485c0c4,2016-02-12T17:49:31,Clean-up docs  bzip conf files,0.0
cad0d59,2016-02-13T16:13:58,Trying to make the new Contacts class as close to ContactAnalysis1 class...,0.0
094b7f2,2016-02-14T17:56:52,Re-link to gro.bz2 files in setup.py,0.0
5.588e+18,2016-02-14T19:03:30,Moved all the remaining methods from ContactAnalysis1 to Contacts,0.0
17dec2d,2016-02-14T19:19:42,Deprecate the old ContactAnalysis1 class - checked if tests pass,0.0
4f949b9,2016-02-16T18:20:42,update align tutorial to new rmsd behavior,0.0
104ae48,2016-02-16T18:20:57,correct align function,0.0
2124355.0,2016-02-23T17:06:34,Corrected docs  moved things around - general feature cleanup,0.0
0b31850,2016-02-24T13:06:35,improvements for distances,0.0
0e3811e,2016-02-24T13:35:33,doc string upgrades in analysis.contacts,0.0
b8c0245,2016-02-24T15:14:11,Test and docstring cleanup - numpy style docs  - renamed a few methods  - @staticmethod annotation in tests,0.0
d261919,2016-02-24T15:24:09,added back ContactAnalysis,0.0
b0007f4,2016-02-25T12:20:23,Upated CHANGELOG  brought back the old ContactAnalysis class,0.0
7d98d48,2016-02-26T10:44:26,Remove any self calls from load method  to make it nice and static,0.0
d2288c1,2016-02-28T13:56:53,Bumped version to 0.14.1-dev0,0.0
a4ee46b,2016-02-29T10:31:53,Merge branch 'issue-702-contacts' into develop,0.0
5c4324f,2016-02-29T17:27:08,added missing function/class docs,0.0
c824225,2016-02-29T20:52:41,Merge pull request #748 from MDAnalysis/issue-746-missing-docs,0.0
e579339,2016-03-01T15:55:17,First draft of CONTRIBUTING file,0.0
410380.0,2016-03-01T15:57:14,Fixed code getting mashed in md,1.0
5b6471d,2016-03-01T16:03:15,Moved .github to correct location (repo root),0.0
16335.0,2016-03-01T17:01:36,Merge pull request #750 from MDAnalysis/issue-508-contributingrst,0.0
3aacb27,2016-03-01T18:11:12,Refactor Contacts class,0.0
e068ce6,2016-03-01T22:52:58,conda build scripts,0.0
953c06d,2016-03-04T18:17:46,Added tests for Issue #755,0.0
