hash,time,message,buggy
4855f14,2011-05-21T23:43:52,added forgotten CHANGELOG entry (from the Release073 wiki notes),0.0
906a91f,2011-05-21T23:44:00,bumped release to 0.7.4-devel,0.0
ae97e37,2011-05-23T17:30:25,specify file formats when building the Universe,0.0
e199fea,2011-05-23T18:09:14,keywords for format specification,0.0
55e0d16,2011-05-23T20:26:09,CHANGELOG: updated with coordinate_format -> format,0.0
dd8932d,2011-05-24T17:42:44,updated classifier keywords,0.0
e771e62,2011-05-24T17:57:21,fixed: rmsd_fit_trj() failed to write a XTC file,0.0
2dd048f,2011-05-24T19:59:00,fixed exception message for coordinate format guessing and minor doc typo,1.0
f6f7ce1,2011-05-24T20:03:19,fixed: XTC and TRRReader would fail to obtain an appropriate Writer,1.0
8149a38,2011-05-25T11:05:26,small improvements in Density docs,0.0
1a7a236,2011-05-25T11:05:37,regenerated online html docs (0.7.4-devel + density),0.0
1ddf95c,2011-06-02T16:50:11,fix for Issue 74 (htaoyu1): AMBER TOP parser failure and related changes,1.0
2e79cb4,2011-06-03T11:00:37,full paper citation,0.0
fba02f0,2011-06-14T11:36:02,fixed: stop_logging(),1.0
90b1ddf,2011-07-18T18:41:38,INSTALL: fixed requirements and added help - first sentence wrongly stated that cython was still required - added links to web site and mailing list,1.0
268c33d,2011-07-18T18:41:50,chain reader: added frame indexing,0.0
94f4e40,2011-07-20T15:34:36,regenerated online docs,0.0
8a515c7,2011-07-29T04:17:34,reST: some link fixing in intro,1.0
b2d6ea7,2011-07-29T04:17:42,regenerated online docs with improvements in intro (links),0.0
1704578.0,2011-07-29T04:18:34,fix for Issue 75 (HydrogenBondingAnalysis),1.0
c6249a8,2011-07-29T04:18:44,hbond analysis: minor changes and docs,1.0
5b4883b,2011-07-29T04:18:52,regenerated online docs,0.0
cf49068,2011-08-05T19:01:05,fix for Issue 48 (sparse contact_matrix in distances.py),1.0
81cef48,2011-08-05T19:43:33,streamlined AtomGroup.dihedral_numpy(),0.0
a2961b0,2011-08-05T19:43:46,jandom was forgotten as a author of 0.7.4 in CHANGELOG,0.0
7052c1a,2011-08-09T22:02:02,hbond analysis: updated docs for output format,0.0
1ddf707,2011-08-09T22:02:10,hbonds: use norm() and angle() from core.util,0.0
bc277e2,2011-08-09T22:02:21,added parse_residue() to util,0.0
e3334a7,2011-08-09T22:02:28,hbond analysis: added additional method generate_table(),1.0
44fc965,2011-08-09T22:31:26,hbonds: fixed failure to import warnings,1.0
e896e0b,2011-08-10T14:23:55,hbonds: fixed bugs in save(),1.0
d4b4f57,2011-08-10T18:58:30,regenerated online docs,0.0
64fe87c,2011-08-10T19:02:07,hbonds: still return timeseries from run() and fixed reST,1.0
46814de,2011-08-10T19:02:18,regenerated online docs,0.0
d0e633e,2011-08-10T22:27:37,hydrogen bonding analysis: changes to atom list an,0.0
5282576.0,2011-08-10T22:27:50,regenerated online docs (mainly for hbonds update),0.0
b34f8b9,2011-08-23T00:15:13,moved echo() and progress_meter() to core.log,0.0
28ae7b4,2011-08-23T00:15:22,replaced progress_meter() with class ProgressMeter,0.0
54fc000,2011-08-23T00:15:31,added simple test case for distance_array,0.0
6d7eacc,2011-08-23T00:15:38,fixed: alignto() and rms_fit_trj() selection,1.0
3dea3db,2011-08-23T00:15:45,alignto(): preserve atom order in input AtomGroups,0.0
b8ca809,2011-08-29T02:10:44,new set_*() methods for AtomGroup (EXPERIMENTAL),0.0
b73133e,2011-08-29T02:10:51,new attribute 'resnum' for Atom and Residue,0.0
f875567,2011-08-29T02:10:59,regenerated html docs (new setters and resnum),0.0
407a2e5,2011-09-07T18:02:12,minor fixes,1.0
0fb11f4,2011-09-07T20:23:13,removed trajectory test data (Issue 28),1.0
ab5e9e1,2011-09-07T21:55:49,release 0.7.4 (fixes  enhancements and data files moved into separate package MDAnalysisTestData-0.7.4),1.0
