hash,time,message,buggy
3189b2b,2011-03-31T16:08:08,bumped release to 0.7.3-devel,0.0
615227f,2011-03-31T16:08:22,added documentation for Gromacs TRR and XTC format and libxdrfile - new reST docs - also fixed documentation for Writer() (was still the DCD one) - sanitized argument processing of xdrfile.core.TrjReader.Writer() (most of the DCD arguments   are not used by XTC/TRR),0.0
747737.0,2011-03-31T16:08:47,regenerated online docs with TRR/XTC additions,0.0
16efded,2011-03-31T16:14:16,fixed: mime type of new html online docs was not text/html,1.0
e50d422,2011-03-31T23:19:03,better docs for logging,0.0
f9f75fc,2011-03-31T23:19:19,regenerated online docs,0.0
1af849b,2011-03-31T23:46:55,FIXED: alignto() raises KeyError: 'target',1.0
fdf23da,2011-03-31T23:58:33,alignto() and rms_fit_trj(): changed keyword 'select' default from 'backbone' to 'all' because this leads to less confusion  especially when the mobile and ref  groups are already appropriately chosen,0.0
5d27868,2011-04-01T00:01:54,regenerated docs,0.0
ca30f66,2011-04-09T22:33:59,comment on benchmarking sqrt(dot(v v)) vs numpy.linalg.norm (first one is 3x faster),0.0
0d37e3c,2011-04-09T22:34:05,patch for Issue 57 by jandom,0.0
d1ffce7,2011-04-09T22:34:12,fixed Issue 57: optimized patch and added test case - moved the coordinate check out of the loop and test the whole coordinate array in one   go (better performance but error reporting is worse because we do not report the offending   atom anymore) - remove the opened PDB file before raising the ValueError - added test case (should have had one for PrimitivePDBWriter anyway...),1.0
241afbf,2011-04-09T22:34:19,relaxed test for MDAnalysis.analysis.align.rmsd: rmsd(A B) == rmsd(B A) only has to be equal to 5 decimals (jandom reported some spurious test failures in Issue 57),0.0
f28ec8b,2011-04-09T22:34:26,updated CHANGELOG with recent 0.7.3 changes,0.0
f0b2076,2011-04-10T12:20:45,patch 57b by jandom: completes the fix of Issue 57 (coordinate checking of GRO/PDB writers) - From http://manual.gromacs.org/current/online/gro.html    - position (in nm  x y z in 3 columns  each 8 positions with 3 decimal places)    - velocity (in nm/ps (or km/s)  x y z in 3 columns  each 8 positions with 4 decimal places)   Does that mean a max values of 9999.999/-999.999 for coords and same for velocities  but with the decimal moved a digit to left? - added validation for gro writing  moved the coordinate checking method to parent writer class.,0.0
3ace9d4,2011-04-10T12:20:57,"test case for writing GRO files and optimization of fixes for Issue 57 - testing for writing GRO and limits ( -999.994 nm < x < 9999.994 nm ) - sharpened test for PDB limits ( -999.994 A < x < 9999.994 A)  note units A vs nm - conceivably we could include the boundaries into the legal values (they still round down)    if we do then we need to adjust the tests - legal coordinates check for GRO: moved out to before the file is even opened so we can get   rid of removing the opened file - GRO writer: use ""with open() as ..."" instead of ""try: ... finally: close()""",0.0
46cc00d,2011-04-10T13:05:51,changed legal coordinate values for GRO and PDB - limits -999.9995/9999.9995 - changed the actual check to min < x <= max (see Issue 57 comment #7) - tests: the min test is ok  the max test relies on <= and somehow does not   sharply discriminate  e.g. for GRO 9999.9996 passes and for PDB 9999.9951   passes. Not sure what's going on but I made the tests a little bit weaker   (PDB: 9999.996  GRO: 9999.999). In practice it probably won't matter...,0.0
0114e6a,2011-04-17T14:27:27,converted all TABs to spaces (Issue 69) - used emacs 'untabify' on all files  see   http://code.google.com/p/mdanalysis/issues/detail?id=69#c1 - unit tests pass - TODO: add marker lines for editors (do this together with a   fix for Issue 68),0.0
87977a3,2011-04-17T14:28:19,added comment and formatting header to files (Issue 68 and Issue 69) - name  url  copyright and licence (GPL v2+)  Issue 68 - citation information (need to update once full citation available) - modelines for emacs and vim to ensure that no TABs are use (Issue 69) - might have to take a closer look at the licences of the bundled packages   and customize their comment headers,0.0
67e1102,2011-04-17T19:36:19,fixed: units.py must be in UTF-8,1.0
1adeb82,2011-04-17T19:36:26,CRDReader streamlined and improved - fixed default unit as Angstrom  but that did not   have any influence on the behaviour so far) - added official CRD format to the comments for future reference - improved robustness of EXT detection by using a staged detection of   lines (continue blocks) and checking length of fields - added additional sanity check on the number of atoms (which we can   get from the CRD header),0.0
d9b741c,2011-04-18T02:30:17,added original HELANAL (Python) code by Benjamin Hall - LICENCE: not free  DO NOT DISTRIBUTE yet - not integrated  this is the code as provided by Ben,0.0
6cf3507,2011-04-18T02:30:29,replaced uses of CartesianToolkit with numpy (untested),0.0
6ee0d03,2011-04-18T02:30:38,new attributes for universe.trajectory: frame and time - report the frame number and time of the current time step - single frame formats return frame = 0 and time = 0.0 - added test cases,0.0
1000dd5,2011-04-18T02:30:52,HELANAL helix analysis (integrated Ben Hall's Python implementation) - Ben's code is licensed under the GPL v2+ - http://www.ccrnp.ncifcrf.gov/users/kumarsan/HELANAL/helanal.html - reference: Bansal M  Kumar S  Velavan R.  HELANAL - A program to   characterise helix geometry in proteins. J Biomol Struct Dyn. 2000  17(5):811-9. - requires universe and start and stop residue of the helix to be analyzed    write a number of output files - not fully tested! - numpified  removed support code for vector handling and trajectory I/O   (now all done with numpy or MDAnalysis)  added docs,0.0
ec5546e,2011-04-18T02:32:36,regenerated online docs (includes HELANAL),0.0
8da7bed,2011-04-18T02:43:50,fixed reST in helanal.py,1.0
616dc4e,2011-04-18T02:44:00,regenerated docs (after helanal reST fixes),0.0
894f85e,2011-04-19T20:06:03,LeafletFinder: removed deprecated atoms() method and some reST fixes,0.0
ea0e3d1,2011-04-19T20:06:12,integrated and expanded documentation on selection exporters,0.0
b559fe3,2011-04-19T20:06:30,regenerated online docs with new docs on selection exporters,0.0
ae0b88d,2011-04-20T20:29:16,notes on using Apple gcc and possible problems running examples from source dir (thanks to Justin Lemkul for the tips),0.0
e2ee557,2011-04-20T20:29:24,new attribute Timestep.volume: unit cell volume (+test cases),0.0
7e42c6e,2011-04-20T20:29:31,online docs: link to Selection exporters from start page and made exporter table clearer,0.0
c1758c6,2011-04-20T20:29:40,regenerated online docs,0.0
3a7fe45,2011-04-20T20:30:00,fixed Issue 70 (instant selection of atoms in residues that are also termini) - removed caching of atoms in Residue - decreases performance (probably) but at least returns correct selections,1.0
8caec3c,2011-04-20T20:30:24,coordinates: use close() throughout instead of deprecated close_trajectory(),0.0
8b07211,2011-04-20T20:30:34,updated a number of examples - write figures to ./figures subdirectory - write data to ./output - added example output and figures for blocks.py  backbone_dihedrals.py    radial_distribution_function.py - fixed/update a number of examples   - blocks.py: block averaging (see example in the paper)   - radial_distribution_function.py: g(r)  this is the optimized version     (see paper) with correct normalisation   - backbone_dihedral.py: example for Timeseries.Collection and use of the     new special Residue.phi_selection() and Residue.psi_selection() methods     for the common backbone dihedrals  script is now ran on the DIMS AdK     trajectory and produces a figure   - TODO: other scripts - made all scripts executable,0.0
