hash,time,message,buggy
b059c46,2012-01-26T17:04:52,small changes to start testing,0.0
9fcfe41,2012-01-27T14:52:05,Small adjustments to get it working.  analysis/hbonds.py: fixed a bug when calling save_table  coordinates/XYZ.py: added two dummy variables  core/util.py: changed RegEx to detect GLYCAM style residue names,0.0
61b4691,2012-01-30T13:33:42,Added further defaule values to hbonds.py and fixed minor errors in XYZ.py,0.0
bf98edd,2012-01-30T14:11:14,Final changes before giving out pull request:  core/util.py: adjustments to work with ALL GLYCAM_06 residue names  analysis/hbonds.py: reverted DEFAULT_{ACCEPTORS DONORS} to original,0.0
2056877.0,2012-02-15T23:34:28,updated coordinate module docs,0.0
d2523b1,2012-02-17T14:46:40,improved docs for AtomGroup and Timestep,0.0
262a933,2012-02-17T16:47:05,Merge branch 'master' of https://code.google.com/p/mdanalysis,0.0
8239120.0,2012-02-17T16:51:19,regenerated HTML (online) docs,0.0
7ee2d25,2012-02-20T16:22:05,updated Ben Hall's analysis packages,0.0
e4ddfea,2012-02-24T14:05:55,hbonds.py: _get_bonded_hydrogens now also takes distance to donor atom into account to avoid choosing hydrogens that are close by by index  but not bonded,0.0
a4d50ae,2012-02-28T01:29:14,fixed: hbond analysis generate_table(),1.0
0c2a707,2012-02-28T02:24:04,fixed  maintainer/change_release.sh,1.0
58f1ba9,2012-02-29T09:44:39,Version bumped to 0.7.6-devel maintainer/change_release.sh fixed,0.0
b4cd3b2,2012-02-29T10:11:46,Added: test running script,0.0
8116017.0,2012-03-07T22:34:56,new AtomGroup.moveto() method (+test),0.0
d3f7100,2012-03-07T22:40:15,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,0.0
a8a280c,2012-03-10T14:42:12,fixes issue #99 	Infinite loop when writing single frame,1.0
f53cff4,2012-03-10T14:53:19,Merge branch 'Issue/99/pdb-writer' into develop,0.0
6220bcd,2012-03-10T16:24:45,minor fixes to coordinates code and docs,0.0
88bc68f,2012-03-23T15:29:21,HydrogenBondAnalysis: fixed acceptors  doc improvements,0.0
2d46c0e,2012-03-23T16:00:57,resphinxed docs,0.0
c25ea38,2012-03-23T23:21:59,HydrogenBondAnalysis.run(): do not return results anymore,0.0
8dcc038,2012-03-24T19:04:43,ProgressMeter: fixed docs,0.0
1a44a23,2012-03-24T19:09:41,hbond analysis: possibly fixed bug and added ProgressMeter,0.0
8e3a410,2012-03-24T19:17:29,Merge branch 'orbeckst/hbonds' into develop,0.0
d565fb8,2012-03-25T15:12:10,HBond analysis: better detection of bonded hydrogens,0.0
c61e39f,2012-04-04T10:20:44,Merge remote-tracking branch 'mdanalysis/master',0.0
1c1a7e5,2012-04-06T17:15:57,analysis/hbonds.py: changed DEFAULT_DONORS and DEFAULT_ACCEPTORS to a dict  to allow switching to different forcefields,0.0
696ccd5,2012-04-06T18:02:17,merged mdanalysis/develop,0.0
7af7fc4,2012-04-10T12:41:25,merged with d565fb8bf98f of orbeckst/hbonds,0.0
92d1ae9,2012-04-11T16:41:20,Built table with values for GLYCAM06 force field  DEFAULT_... tuples not yet updated,0.0
2747eaf,2012-04-19T12:37:41,added changes to accomodate the switch to multiple available force fields,0.0
1127d73,2012-04-19T14:53:55,removed some wrong atom types from DEFAULT_ACCEPTORS,0.0
d564da1,2012-04-20T11:16:59,hydrogen bond analysis: Lukas Grossar's patches for the heuristic H-detection,0.0
4e440eb,2012-04-24T10:00:54,removed CHO and EAM for resnames recognized as protein,0.0
4e59491,2012-04-26T18:07:02,patch for the heuristic H-detection   * _get_bonded_hydrogens_list() was changed so that any hydrogens found     also have to be within a maximum distance of the donor   * the maximum distance is stored in the defaultdict HydrogenBondAnalysis.r_cov      covalent H-donor distances are hard coded for N  O  S  P  anything else gets     a default value of 1.5 A.,1.0
178af90,2012-05-01T13:31:01,fixes for PDB and GRO writer,1.0
936af56,2012-05-03T16:11:43,implemented count_by_time in HydrogenBondAnalysis,0.0
da8e05b,2012-05-03T16:22:18,fixed Universe.load_new() raised a NameError,1.0
c401ddd,2012-05-04T14:26:58,added count_by_type and count_by_type_correlation to analysis/hbonds.py,0.0
1b5b8e4,2012-05-07T14:24:32,merged orbeckst/hbonds into Lukas Grossars development branch,0.0
24171ce,2012-05-07T17:13:45,fixed NameError in AtomGroup.__contains__,1.0
dccc668,2012-05-07T17:15:21,Merge branch 'develop' into Issue/103/develop,0.0
2e59a03,2012-05-07T19:20:33,HBond analysis enhancements (H-detection and count_by_type_*),0.0
0f2d36e,2012-05-07T23:09:13,hbond analysis: fixes and new feature: start:stop:step,0.0
a847635,2012-05-07T23:24:10,hbond analysis: use tuples directly as keys,0.0
04bbe28,2012-05-10T16:48:10,analysis/hbonds.py  - fixed a merge error  - changed implementation of count_by_type_correlation to match    count_by_type,0.0
77594ec,2012-05-18T15:35:11,hbonds: removed doubled r_cov and doc improvements,0.0
9ccc544,2012-05-18T15:40:26,Merge remote-tracking branch 'lukasgrossar/develop' into Issue/103/develop,0.0
d97c7df,2012-05-21T09:35:12,analysis/hbonds.py - renamed count_by_type_correlation --> timesteps_by_type,0.0
3fbb15c,2012-05-21T14:07:52,analysis.hbonds.py - slicing doesn't work for XYZ files  so I needed to comment it,0.0
98d55e0,2012-05-21T15:30:18,analysis/hbonds.py - always initialize the dicts in _update_selection_{1 2} as empty to   avoid problems in _donor_lookup_table_{byindex byres},0.0
2d2427e,2012-05-22T16:49:38,fixes Issue 105: MultiPDB support and writing of single PDB frames,1.0
eb213a2,2012-05-25T18:41:26,test AMBER trajectories for Issue 109,0.0
557491b,2012-05-27T17:40:33,fixed test case test_atomgroup:TestWritePDB.test_write_universe,1.0
86b41e2,2012-05-27T21:18:53,NetCDFReader working (Issue 109),0.0
c44d844,2012-05-29T16:54:49,NetCDFWriter working (closes Issue 109),0.0
50c3f62,2012-05-29T17:07:00,Merge branch 'Issue/109' into develop,0.0
0bd5b1a,2012-05-29T18:14:03,documentation fixes and small things in the AMBER NCDF Reader/Writer,0.0
