hash,time,message,buggy
7de22de,2/11/14 16:00,reST fixes in analysis.density,0
8c7dc34,2/11/14 22:07,Doc regenerated. libxdrfile2 generated doc files added to git,0
94fed0d,2/12/14 13:51,XTC/TRR-related doc update and cleanup.,0
a7249de,2/12/14 16:43,libxdrfile2 XTC TRR doc update and cleanup.,0
d20554a,2/12/14 17:07,Doc update,0
48d106f,2/13/14 2:09,libxdrfile2 docs: added all exdr symbols,0
96859f6,2/13/14 2:16,cleaned up docs for XTC and TRR,0
5eb9899,2/13/14 12:11,TRR doc minor cleanup.,0
c491437,2/13/14 17:15,Conflicts in documentation solved (Revision f69f2dbd1bd7),0
bd35685,2/13/14 22:57,minor doc fix for XTC,0
64c6eba,2/22/14 18:01,Addition of new MDAnalysis.visualization.streamlines namespace.,0
e2dabb0,2/22/14 19:07,MDAnalysis now correctly initializes the namespace for MDAnalysis.visualization. The 2D streamplot code in MDAnalysis.visualization.streamlines has been added and appears to function properly.,0
54b2860,2/23/14 9:12,MDAnalysis.visualization.streamlines adjusted in the following ways: -an ImportError with appropriate message should now be raised when a non-standard dependency of this module is not available (rather than a print statement only) -the only non-standard (i.e.  outside of regular MDAnalysis) module requirement has been simplified to matplotlib.nxutils  and ideally this requirement will eventually be removed because it is a deprecated module of matplotlib (and also an analytical rather than plotting use of matplotlib) -the standard dependencies (MDAnalysis  multiprocessing  numpy  scipy) are now imported in separate statements for improved dependency sanity -a substantial amount of extraneous debugging code has been removed (although a bit more clean-up could likely still be done) -the placeholder main() function has been renamed to generate_streamlines() and the workflow may eventually be adjusted (perhaps encapsulated in a class),0
25afe78,2/23/14 17:21,work on (sphinx) documentation for 2D streamplot visualization code: -mdanalysis/package/doc/sphinx/source/index.rst adjusted to include entry for visualization modules -new visualization_modules.rst entry and package/doc/sphinx/source/documentation_pages/visualization/streamlines.rst for pulling in 2D streamplot documentation automatically -major improvements to the documentation in and related to MDAnalysis.visualization.streamlines  including an inline example of usage / output plot,0
2eabfad,2/24/14 12:23,#NAME?,0
7bf1676,2/24/14 12:39,Rebuilt docs to include new MDAnalysis.visualization modules,0
d79ca74,2/27/14 15:53,-MDAnalysis.visualization namespace properly labelled as experimental in the CHANGELOG and Matthieu Chavent credited in authors list for most recent set of changes -Matthieu Chavent added to AUTHORS file and to authors list in documentation conf.py file -Changed the citation format for Chavent  Reddy et al. (2014) for consistency with MDA formatting standards -Python assertion statements in the 2D / 3D streamplot modules have been removed in cases where they perform type checking on user input  but they remain for algorithm-level integrity checks (i.e.  expected array shapes at different stages) -The 2D streamplot code now raises a more useful ImportError message when a user does not have matplotlib installed,0
c37ca71,3/13/14 15:46,removed toplevel matplotlib imports,0
457bf8e,3/18/14 14:47,MDAnalysis.visualization.streamlines_3D adjusted in the following ways: -the assessment of proper grid cube geometries is now less sensitive to floating point equality failure (assertion is now from numpy.testing.assert_almost_equal rather than a conventional equality test) -print statements for debug / progress monitoring have been suppressed (mostly deleted from source code) -the generate_streamlines_3d() function now accepts x y z Cartesian coordinate limits for the analysis instead of automatically calculating the limits of the system  this change is largely motivated by increased consistency with the 2D version of the code in MDAnalysis.visualization.streamlines.generate_streamlines(),0
257b2aa,3/18/14 15:05,#NAME?,0
34f925b,3/27/14 17:29,PBC for angle and torsion calculations (fixes Issue 172),0
ddf5b1d,3/28/14 0:03,Named groups in selections now accepted (Issue 174),0
1d4c599,3/29/14 2:54,Merge branch 'NamedSel' into develop,0
719e468,3/29/14 3:52,issubclass vs. isinstance fix (Issue 176),0
1e17fa6,4/1/14 15:42,Documentation regenerated and version changed to 0.8.1,0
d48b114,4/2/14 18:25,meta data updates,0
627e357,4/3/14 10:45,Merge branch 'develop' into issue/172,0
23b8533,4/3/14 11:03,Fixed up issue172 fix,1
b2ba39f,4/4/14 18:28,MDAnalysis.visualization.streamlines adjusted in the following ways: -suppression of all print statements via their deletion from source code -the module no longer depends on the deprecated matplotlib.nxutils module and the replacement (matplotlib.path) has been benchmarked as ~equivalent using %timeit in IPython for a real-use biomolecular test case,0
7c0559a,4/7/14 18:59,CHANGELOG updated for recent 2D streamplot module adjustment.,0
177d5e9,4/10/14 15:30,bumped release to 0.8.2-dev,0
bcbed16,4/10/14 18:32,XYZWriter added,0
bb6e7cd,4/14/14 18:20,Upgrades to TRZReader  much faster now,0
4bb36e6,4/15/14 1:06,__getstate__() and __setstate__() raise an NotImplementedError for Universe and AtomGroup,0
9cc9df1,4/15/14 1:20,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,0
d55c082,4/16/14 19:14,New feature: support PDB altloc records (Issue 170),0
f113628,4/20/14 0:31,New feature: MOL2 format support,0
018e0fd,4/20/14 1:07,New feature: capping proteins,0
