hash,time,message,buggy
54ed4b3,2010-10-08 13:55:34,Fixed bug 582 for compilation with C++ and additional fixes for compilation with c++.,0
9163e91,2011-09-07 22:32:44,release 0.7.4,0
82013d0,2011-09-07 22:32:57,online docs for 0.7.4,0
abfa65e,2011-09-07 22:34:53,started development: bumped version to 0.7.5-devel,0
e36836e,2011-09-14 20:14:57,test dependencies in dedicated setuptools variables,0
30f480f,2011-09-14 20:15:03,merged changes for PyPI submission into master,0
75da459,2011-09-28 20:54:53,updated PyPI metadata and summary,0
b901dfc,2011-09-28 20:54:59,upgraded some analysis depedencies to be installed right away,0
3c339ed,2011-10-01 00:21:52,new distances.between() function (EXPERIMENTAL),0
c8022ab,2011-10-01 00:22:01,fixed: ResidueGroup and SegmentGroup indexing,0
cbec9fe,2011-10-01 00:22:09,fixed: ProgressMeter,0
5fee837,2011-10-03 23:13:26,improved writing of trajectories,0
8bc9e92,2011-10-03 23:13:35,updated CHANGELOG with changes so far,0
6cf1f6e,2011-10-05 21:27:25,fixed HydrogenBondingAnalysis backbone donor list,0
134951b,2011-10-05 23:10:12,Issue 79: recipe for making PCA TRRs from arrays,0
f41558f,2011-10-05 23:10:43,reST fixes (mainly ..note formatting),0
396b6dc,2011-10-05 23:12:17,regenerated online docs (0.7.5-devel),0
6ec77ee,2011-10-11 18:01:27,fixed(?): util.angle() would sometimes produce nan,0
f3f698f,2011-10-11 18:01:37,new chi1_selection() method for Residues,0
bd1b1ca,2011-10-11 18:08:27,fixed: SUMMARY.txt was not distributed with source dist,0
a6d0156,2011-10-26 16:30:52,contact analysis: additional example and cleaned up docs,0
f2205ee,2011-10-26 16:31:00,updated html docs with contact analysis example,0
739cf76,2011-11-04 22:21:09,fixed Issue 81: ChainReader CRD bug (Timestep problem),0
33caccf,2011-11-14 15:39:08,fixed Issue 82: support files for online docs are now included in the source distribution,0
ff9470f,2011-11-16 16:44:23,fixed bug in core.util.iterable(): failed on unicode,0
009600b,2011-11-18 21:16:15,A few modifications made to INSTALL to reflect Debian support.,0
74e446f,2011-11-26 22:37:23,Enhancements to PrimitivePdbReader and PrimitivePdbWriter,0
f12cc49,2011-11-28 03:47:11,added fs as a time unit and minor fix in flags,0
0e78d84,2011-11-28 03:47:16,hbond analysis test update,0
2cdb8f7,2011-11-28 03:47:20,unified caches in AtomGroup,0
24d8000,2011-11-28 03:47:25,example output from native contact analysis,0
f219f93,2011-11-28 17:21:33,AtomGroup set_NAME() methods for residues also modify residues,0
8a08496,2011-11-28 18:28:03,experimental support for a special LAMMPS DCD Reder/Writer (Issue 84),0
a7de6ce,2011-11-28 22:33:10,Experimental PrimitivePDBReader/Writer: Support for r/w of multiframe PDB files,0
df1cdbf,2011-11-28 22:52:23,fixed LAMMPS - PDB merge confict,0
1750084,2011-11-29 22:21:55,Fixed: testest broken by the new PrimitivePDB Reader and Writer,0
f7b4fd5,2011-11-30 13:47:13,fixed/improved docs,0
e5e942a,2011-12-05 10:06:51,GNM trajectory analysis tool Please cite Hall et al JACS 2007 http://dx.doi.org/10.1021/ja071797y benjamin.a.hall@ucl.ac.uk,0
d4c8e03,2011-12-05 15:38:48,minor updates to AUTHORS (utf-8) and INSTALL,0
3f5a1b7,2011-12-06 13:29:37,added AUTHORs to Copyright note and formatted citations uniformly,0
39223ab,2011-12-08 09:22:58,Merge branch 'master' of https://code.google.com/p/mdanalysis,0
495c1c2,2011-12-08 12:20:16,metadata for Ben Hall's GNM trajectory analysis,0
