hash,time,message,buggy
407eb24,2015-10-19 17:46:16,replaced netCDF4 with scipy.io.netcdf (issue #506),0
31e5e88,2015-12-01 10:54:27,NCDFReader supports mmap kwarg and tests,0
671f1b4,2016-06-30 21:45:36,new Cython-based DCD file handling code,0
9e40e7a,2016-10-01 22:40:30,implement frame reading,0
f4d7740,2016-10-21 16:45:15,TST: Added first draft of testing module for new Cython-based DCD file handling interface.,0
a2ccb3d,2017-01-10 16:05:52,initial work on DCD writing,0
ab0f981,2017-01-14 09:06:34,ENH: restored DCD-related import checking in MDAnalysis/coordinates/__init__.py after upstream python 3 fixes.,0
c749a13,2017-01-14 16:05:41,exception handling in DCD,0
6182da5,2017-01-14 16:08:27,ENH: added py3 compatibility for block_import.,0
09ff489,2017-01-16 13:03:59,compile _dcdmodule again,0
1475c99,2017-01-28 19:31:05,ENH: New DCD reading code now appears to handle unit cell information properly. All tests in test_libdcd.py pass in python 2.7 and 3.5.,0
5df264e,2017-01-29 19:29:32,ENH: Fixed an IOError message in libdcd.pyx that referred to TRR files instead of DCD files.,0
c783f2d,2017-01-29 19:51:21,DCD writing,0
a93d37c,2017-02-13 11:52:46,DCD unit test improvements,0
0020b3e,2017-03-09 13:55:15,ENH: Added proper DCDFile remarks / header string handling -- all unit tests now pass in python 2.7 & 3.5,0
ced318b,2017-03-16 17:21:58,DCDFile variables that are testing-only / implementation details are now prefixed with an underscore in response to comments in PR#1155.,0
04de2c0,2017-03-16 17:30:54,Replaced a standard library assertion with a numpy assertion in the libdcd test suite  based on reviewer feedback in PR#1155.,0
7bcec26,2017-03-16 17:38:08,DCDFile now allows overwriting  based on feedback in PR#1155.,0
d3573e1,2017-03-16 17:55:43,current_frame variable is now updated in write method of DCDFile.,0
fdb7685,2017-04-20 17:14:25,Removed spurious header writing  fixed an issue in write() method of DCDFile such that single-frame NAMD DCD trajectory writing exactly reproduces the coordinates from the input file.,0
6c7a691,2017-04-20 19:32:12,Patched issue with frame iteration in test_coord_match -- all unit tests now pass.,0
6092980,2017-04-20 22:34:02,Attempted formatting fixes in test_libdcd.py.,0
0d43e4f,2017-04-21 16:01:39,added DCD regression tests against data from old DCDReader,0
f247e7b,2017-05-09 15:06:10,DCD unit cell data handling and tests,0
021665d,2017-05-10 21:55:06,test_header_remarks has been adjusted to perform a direct string comparison  as requested in PR comments.,0
0d60576,2017-05-10 22:02:23,Simplified code in test_iteration() unit test based on PR comments.,0
6d7e8b6,2017-05-10 22:15:45,DCDWriteTestRandom now pins down the random seed for testing robustness.,0
9091ac9,2017-05-22 09:20:00,fixes in libdcd,0
b26de04,2017-05-23 14:26:26,Refactor libdcd test,0
c8d50d2,2017-05-26 11:36:34,Added new property-based unit test  test_written_remarks_property()  which reveals that DCDFile is not able to handle writing when an empty REMARKS string is provided.,0
d14ffb5,2017-05-28 12:11:23,fix write_file function,0
