hash,time,message,buggy
4ebc66e,9/11/15 12:37,Added lib.util.blocks_of,0
6bf36fd,9/11/15 14:07,WIP Polymer analysis,0
8.91E+12,9/28/15 17:39,Added bond length calculation,0
87b3209,9/30/15 12:31,Added fit and plot to analysis.polymer.PersistenceLength,0
3c0a6e9,9/30/15 13:57,Added tests for analysis.polymer.PersistenceLength,0
b29123d,9/30/15 14:01,Merge branch 'develop' into feature-polymers,0
c206d6f,10/1/15 8:27,Fixed fit attribute shadowing fit method,1
abc974c,10/1/15 8:29,Fixed docstrings on blocks_of,1
3.80E+05,10/1/15 8:52,Fixes to docs on PersistenceLength,1
d4ac0a8,10/3/15 8:50,Moved _AnalysisBase to analysis.base,0
d3d9ce5,10/3/15 16:49,Renamed skip to step (for uniformity within MDA),0
e8ca716,10/7/15 8:42,Added prepare hook to AnalysisBase,0
fdba00d,10/9/15 22:24,Bumped version to 0.13.0 dev,0
4709a97,10/9/15 22:24,Rebuilt docs,0
1bf2db0,10/10/15 19:41,netCDF tests now skipped if library missing (closes #124),0
8e4c895,10/10/15 23:08,Added netCDF pre-test check to more tests.,0
ac1f381,10/10/15 23:23,Removed debug output,1
87af2cf,10/12/15 8:18,XYZWriter should accept n_atoms,0
7eafcdf,10/12/15 10:38,Merge pull request #482 from MDAnalysis/feature-skip_netcdf,0
19ad715,10/12/15 13:53,fixed: docs for topologyobjects were not included,1
031778b,10/12/15 18:45,Simplified executable and module checkers.,0
bcaad20,10/14/15 0:00,fixed: @kain88-de was not listed as an author in the docs,1
cb772cc,10/15/15 11:19,Merge pull request #485 from kain88-de/xyzwriter,0
5b7b614,10/16/15 14:11,Improved performance of lib.mdamath.make_whole slightly using sets,0
e265a10,10/16/15 14:20,Fixed analysis.density requiring deprecated trajectory attributes,1
e81f72b,10/17/15 10:17,Merge pull request #490 from MDAnalysis/issue-489,0
44b9a16,10/17/15 13:27,virtual machine for Fedora 21,0
f4bc620,10/17/15 14:07,Merge branch 'develop' of github.com:MDAnalysis/mdanalysis into develop,0
c2a309e,10/18/15 14:10,Merge pull request #492 from MDAnalysis/issue/466-testfile-reorganization,0
e16217c,10/18/15 15:19,test reorganization: analysis and coordinates,0
3b48368,10/18/15 19:45,Improved performance of GRO file reading,0
2b83d64,10/18/15 22:09,Updated GROWriter to use .format syntax,0
c063be7,10/18/15 22:53,Added velocity writing to GRO format,0
a65643a,10/18/15 23:55,Garbage collection of universes before AtomGroup unpickling (closes #487),0
08425d5,10/19/15 4:34,Amber reader: recognize PARM7 and NC suffixes,0
59ad148,10/19/15 7:58,Amber NCDF Writer should now conform to specs (#488),0
9da0edf,10/19/15 7:58,Merge pull request #493 from MDAnalysis/issue-487,0
1bb94ff,10/19/15 8:19,Merge pull request #495 from MDAnalysis/growriter-vels,0
c472a14,10/19/15 10:37,moved Amber test files to datafiles/Amber,0
adf88d5,10/19/15 10:41,added test Amber trajectory for #488,0
f897690,10/19/15 14:49,Removed html folder from git tracking.,0
a2deb06,10/19/15 15:14,Added doc/html/ to .gitignore. Fixes #491.,0
05934fe,10/20/15 2:31,Fixed setup-time dependency on numpy that broke pip installs.,1
3f642f7,10/20/15 3:10,Typos,0
f081661,10/20/15 9:27,Merge pull request #496 from tylerjereddy/develop,0
9fc2131,10/20/15 9:31,Merge pull request #500 from MDAnalysis/fix_ten2eleven,0
e6d4cb3,10/20/15 10:08,Updated CHANGELOG to reflect changes to html file version control policy.,0
afdb16a,10/20/15 10:43,Resolve CHANGELOG conflict.,0
70fd51b,10/20/15 11:20,Adjusted the camelcase fixer to account for centerOfMass  which was missing. Crude test for conversion added as well.,0
58632d9,10/20/15 11:59,include forgotten Amber data files,0
082f02d,10/20/15 12:29,Added CHANGELOG entry for ten2eleven centerOfMass camelcase fix.,0
5673e8c,10/20/15 14:59,Fixed numpy's partial import when installing,1
4e786aa,10/20/15 15:04,Added a new fixer and crude tests for conversion of numatoms argument to n_atoms argument for writer() functions. This will tolerate a variety of call signatures.,0
1177725,10/20/15 15:06,Completed CHANGELOG update for recent ten2eleven changes. Fixes #470.,0
73283f9,10/20/15 18:31,XYZReader.writer handles n_atoms kwarg,0
4b39dff,10/20/15 23:17,added test for log.ProgressMeter,0
1cda129,10/20/15 23:44,Merge pull request #502 from MDAnalysis/feature/test-pm,0
9b6dfd0,10/21/15 1:58,Dependency workaround more concise and less hackish,0
aee5901,10/21/15 21:26,Merge pull request #501 from MDAnalysis/issue/488-amber-nc-format,0
962fad0,10/22/15 13:24,Changed to non-pythonic symmetric distance matrix assignment,0
8de3fce,10/22/15 13:42,Updated PSA citation to PR w/ DOI,0
a222aa6,10/22/15 13:59,Merge pull request #499 from MDAnalysis/issue-479,0
cfdf38b,10/22/15 14:16,Merge pull request #505 from sseyler/develop,0
51c6bfa,10/23/15 9:31,Add Base tests for Reader/Writer classes,0
232ee95,10/23/15 9:33,Convert XYZ-format to be tested with new test-class,0
2.57E+04,10/23/15 12:42,Add test files to test package.,0
79e0a5d,10/23/15 16:23,Merge branch 'develop' into feature-polymers,0
5efe593,10/23/15 17:16,Added analysis.rdf.InterRDF,0
d207b80,10/24/15 0:18,Move special coord test data to normal data-folder,0
63aa6e9,10/25/15 14:31,Add assert_timestep_almost_equal,0
96e3ce9,10/25/15 15:59,Merge pull request #474 from MDAnalysis/single-base-reader-test,0
092e25b,10/26/15 21:55,Moved Timestep tests into new structure,0
97e1681,10/27/15 10:50,Changed Timestep tests to use floats,0
800ea6a,10/28/15 8:58,Moved reader API tests into coordinates directory,0
8466c64,10/30/15 7:43,Raise TypeError if write is not given a Timestep,0
50f6991,10/30/15 7:44,Change BaseReaderTest to check for TypeError,0
cf317f6,10/30/15 10:23,Merge pull request #510 from kain88-de/basetest-fix,0
3d12e60,10/30/15 11:41,Fixes Issue #512,1
7172d0f,10/30/15 12:59,More tests,0
aac24f9,10/30/15 13:20,Merge pull request #513 from MDAnalysis/issue-512,0
dc84819,10/30/15 14:50,Removed unused/orphaned code from core/Selections,0
7ff8710,10/30/15 15:14,Added tests for point selection,0
6d389eb,10/30/15 15:18,Removed unused CompositeSelection,0
e815630,10/30/15 15:52,Added tests for prop selection,0
86bf689,10/30/15 19:15,Merge pull request #509 from MDAnalysis/tests-tidyup,0
0ad9c10,11/1/15 13:24,Added BONDED back into to core.Selections,0
516c8c4,11/1/15 13:29,Removed unused Selection.__init__,0
b4ffb7b,11/1/15 13:31,removed unused associativity feature from Selection,0
6a5e447,11/1/15 14:19,Fixed bonded selection,1
5320fb7,11/1/15 14:54,Added test for bonded selections,0
4ceb107,11/1/15 15:09,Added warning for BondedSelection without bonds,0
05ca00e,11/1/15 15:18,Removed unused bitwise operators from Selections,0
3de57fc,11/1/15 15:55,Added more tests for Selections,0
5df50ff,11/1/15 16:01,Removed unused expected error from Selections,0
9f5b98a,11/1/15 16:15,Removed reprs from core/Selection,0
d16c6bd,11/2/15 8:17,Fixed PointSelection KDTree (CNS was removed),1
c1ba9d2,11/2/15 8:22,Added test for byres,0
88f4798,11/2/15 9:59,Reworked spherical selections  more efficient,0
7.81E+18,11/2/15 18:21,Add test for container formats,0
11cf991,11/3/15 10:48,Merge pull request #515 from kain88-de/natoms-kwarg,0
35fb1b0,11/3/15 11:41,Merge pull request #514 from MDAnalysis/issue-362,0
6bcc93e,11/3/15 14:03,Added distance selection tests for triclinic boxes,0
270c1cf,11/3/15 18:05,Fixed conda install path for travis,1
23e0f72,11/3/15 19:08,Merge pull request #520 from MDAnalysis/travis-fix,0
bc46963,11/3/15 19:37,Merge branch 'develop' into issue-361,0
c675da7,11/5/15 13:21,Merge pull request #519 from MDAnalysis/issue-361,0
2ace7d9,11/8/15 17:55,Fixed misuse of delta arg in ChainReader and docs of MDAnalysis.Writer,1
b34326a,11/9/15 9:58,Merge pull request #523 from MDAnalysis/issue-522,0
99f2cc0,11/9/15 11:39,Merge pull request #525 from kain88-de/convert-dimenson-out-of-place,0
946692e,11/9/15 11:40,Merge pull request #524 from kain88-de/new-test,0
3fd2104,11/9/15 11:51,ChainReader now properly computes times,0
9ea277b,11/9/15 18:05,Add new writer test,0
5198654,11/9/15 18:13,change dimension in place,0
ad41de8,11/9/15 23:16,Fix bug in coordinates base test,1
d669270,11/10/15 9:27,Merge pull request #526 from kain88-de/fix-test-bug,0
833aa5d,11/10/15 16:16,add ZeroDivisionError exception to WaterOrientationRelaxation class,0
34defab,11/11/15 0:35,enabled selecting between serial and OpenMP distance functions,0
e4d258a,11/11/15 9:07,Merge pull request #534 from MDAnalysis/issue-533,0
789acd9,11/11/15 13:30,removed c_numpy.pxd and replaced with 'cimport numpy',0
cf97976,11/11/15 17:35,Fixes incompatibility of LeafletFinder with newer numpys (closes #533),1
19400a5,11/11/15 17:50,small modifications of distance calc backend selection,0
d168f86,11/12/15 9:04,Merge pull request #529 from MDAnalysis/feature-selectparallel,0
3754059,11/12/15 9:21,Merge pull request #536 from MDAnalysis/scipy-ncdf-precision,0
64816f0,11/12/15 10:38,Added flag for indicating if openmp was used to Cython submodules,0
e98720f,11/12/15 10:51,Added test for openmp declaration,0
d399b7b,11/12/15 10:59,removed lib.parallel.distances,0
20d7e7b,11/12/15 12:42,Merge pull request #537 from MDAnalysis/fix-setup,0
30cbc19,11/12/15 12:45,documented selection of backend for distance calculations,0
9c0a40a,11/12/15 13:19,Added unit tests for preservation of float32 data type in AMBER ncdf files written by MDAnalysis (for time and coordinate fields).,0
e42c9c2,11/12/15 13:54,MDAnalysis now correctly writes float32 data for time and coordinates fields of ncdf files. Fixes #518,0
4f0827f,11/12/15 15:31,CHANGELOG adjusted to reflect resolutin of Issue #518.,0
c779eac,11/12/15 21:46,Merge pull request #538 from MDAnalysis/issue/530,0
51b109e,11/13/15 14:20,Tests for Issue #532,0
b984aa9,11/13/15 14:38,Added fix for Issue #532,1
0dac4c6,11/13/15 15:36,Fixed broken Atom add,1
9.95E+06,11/15/15 22:42,Merge pull request #543 from MDAnalysis/issue-532,0
d459037,11/18/15 0:17,Updated Lammps data reading,0
3574c9c,11/18/15 12:20,Split lammps data tests into their own file (#466),0
e54bc85,11/18/15 12:58,Added more tests for lammps topology,0
0d11fab,11/18/15 13:05,Added PSA citation and DOI link to references list,0
2c3cb2b,11/18/15 13:12,Fixed lammpsparser not liking compressed formats,1
8750d04,11/18/15 13:14,Added tests for triclinic lammps data,0
4954d80,11/18/15 13:17,Finished improving lammps data parsing,0
fffb5d5,11/18/15 13:20,Removed stray line,0
1475048,11/18/15 13:22,Tweak to PSA citation,0
af37201,11/18/15 21:35,Fixed missing test files,1
06ec4b6,11/18/15 22:28,Merge pull request #546 from sseyler/develop,0
82ce412,11/19/15 19:55,Merge pull request #547 from MDAnalysis/feature-betterdata,0
09c03f4,11/23/15 10:23,Added tests for Issue #548,0
4fa0e65,11/23/15 10:31,Fixes for Issue #548,1
0c3aa90,11/23/15 20:35,Merge pull request #549 from MDAnalysis/issue-548,0
d84019f,11/30/15 11:37,Fixes to InterRDF,1
e8c755f,11/30/15 13:03,Added basic tests for InterRDF,0
de72c29,11/30/15 13:11,Merge branch 'develop' into feature-polymers,0
daac999,11/30/15 14:06,Added tests for AnalysisBase,0
a526913,12/1/15 11:00,test for writing DX files from density (Issue #544),0
bb42979,12/1/15 14:31,include analysis tests into MDAnalysisTests,0
9d56a86,12/1/15 14:59,Merge pull request #553 from MDAnalysis/issue/552-no-analysis-tests,0
c2d39e6,12/2/15 10:48,Merge branch 'develop' of https://github.com/MDAnalysis/mdanalysis into develop,0
c204857,12/2/15 11:26,rewrote parts of NCDF float32 test,0
5ac4dd5,12/2/15 19:00,dirty fix for issue 556,0
370c721,12/2/15 21:02,use context,0
d424ccf,12/2/15 22:04,Merge pull request #558 from hainm/issue556,0
f1345fa,12/2/15 22:16,finalized fix of #556 (test failure due os.chdir/tempdir),1
5362bd5,12/3/15 9:02,Finalised changes for analysis.rdf and analysis.polymer,1
b7a143d,12/3/15 17:39,Merge pull request #559 from kain88-de/cythonize,0
64ee221,12/4/15 0:57,Use cythonize to compile cython files,0
3334a0a,12/4/15 1:43,Force recompilation of cython files,0
dbc3399,12/4/15 11:57,Fix #541,1
59de745,12/4/15 13:25,Change find regex,0
b47596b,12/4/15 13:36,Merge pull request #561 from jbarnoud/issue-541,0
5a3d2b3,12/4/15 17:56,fixed import naming collision in test_atomgroup (quantifiedcode),1
1a8047d,12/7/15 15:31,Merge pull request #569 from kain88-de/fix-cython-modules,0
e203b80,12/7/15 16:42,Merge pull request #560 from kain88-de/force-cythonization,0
736438c,12/7/15 18:25,GridDataFormats >= 0.3.2 required,0
6c531e2,12/7/15 18:52,Skip the tests that use scipy if scipy is missing,0
4278160,12/7/15 18:59,Skip tests using netcdf when netcdf is missing,0
1327b5b,12/7/15 19:26,Travis run the test in minimal and full config,0
80ec06c,12/7/15 19:34,Merge pull request #568 from jbarnoud/testdep,0
50f36e1,12/7/15 21:23,Cython modules should have same name as source,0
90188bf,12/7/15 21:28,Increase test timeout on Travis,0
62b13f9,12/8/15 0:02,test cythonization and c-files,0
e555a61,12/8/15 0:10,be verbose on package installation,0
0e21c10,12/8/15 8:26,Cleanup the build matrix,0
d6a017c,12/8/15 8:32,Travis do not install cython for the minimal setup,0
ec83083,12/8/15 8:56,Move env section to the top of travis.yml,0
935d36c,12/8/15 17:20,Reduce the travis matrix,0
05fdf57,12/8/15 20:10,Merge pull request #570 from jbarnoud/matrix-PR,0
afb6e8d,12/9/15 10:05,Merge pull request #573 from jbarnoud/issue-564,0
29031fe,12/9/15 10:08,Merge pull request #460 from MDAnalysis/feature-polymers,0
94d940e,12/9/15 12:05,Use new-style Python classes,0
e354507,12/9/15 12:25,Merge pull request #528 from cyanezstange/develop,0
7b381aa,12/9/15 12:49,Add comment to fix in WaterOrientationRelaxation class,0
50101f5,12/9/15 13:51,Fixes Issue #576,1
c89734b,12/9/15 16:26,Using TempDir() for testing PSA,0
a11c561,12/9/15 16:27,Merge branch 'develop' of https://github.com/MDAnalysis/mdanalysis into develop,0
9716b52,12/9/15 17:14,Fixed usage of tempdir,1
692fdf0,12/9/15 17:16,Fixed typo,0
bf75c7e,12/9/15 17:27,Now using tempfile.mkdtemp() and shutil to delete,0
a125286,12/10/15 10:31,Merge pull request #575 from sseyler/develop,0
